acolite_scene_id,acolite_output_relative_dir,acolite_layout_depth,acolite_layout_pattern,acolite_basename_parser,platform,tile_id,sensing_datetime_utc,acquisition_date,year,rhos_geotiff_count,rhos_wavelengths_nm,l2_flags_geotiff_count,l2_flags_relative_path,netcdf_output_count,netcdf_output_names,settings_file_count,settings_relative_paths,settings_sha256,run_json_count,run_json_relative_paths,run_json_sha256,linked_l1c_product_id,l1c_linkage_method,l1c_linkage_status,l1c_processing_baseline,l1c_relative_orbit,acolite_setting_acolite_version,acolite_setting_acolite_version_source,acolite_setting_acolite_version_status,acolite_setting_inputfile,acolite_setting_inputfile_source,acolite_setting_inputfile_status,acolite_setting_output,acolite_setting_output_source,acolite_setting_output_status,acolite_setting_l2w_mask,acolite_setting_l2w_mask_source,acolite_setting_l2w_mask_status,acolite_setting_s2_target_res,acolite_setting_s2_target_res_source,acolite_setting_s2_target_res_status,acolite_setting_polygon,acolite_setting_polygon_source,acolite_setting_polygon_status,acolite_setting_ancillary_data,acolite_setting_ancillary_data_source,acolite_setting_ancillary_data_status,acolite_setting_dsf_aot_estimate,acolite_setting_dsf_aot_estimate_source,acolite_setting_dsf_aot_estimate_status,acolite_setting_l2r_export_geotiff,acolite_setting_l2r_export_geotiff_source,acolite_setting_l2r_export_geotiff_status,acolite_setting_l2w_export_geotiff,acolite_setting_l2w_export_geotiff_source,acolite_setting_l2w_export_geotiff_status
S2A_MSI_2020_05_24_10_35_23_T33UVB,S2A_MSIL1C_20200524T103031_N0500_R108_T33UVB_20230503T050720/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2020-05-24T10:30:31Z,2020-05-24,2020,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20200524T103031_N0500_R108_T33UVB_20230503T050720/acolite/S2A_MSI_2020_05_24_10_35_23_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2020_05_24_10_35_23_T33UVB_L2R.nc;S2A_MSI_2020_05_24_10_35_23_T33UVB_L2W.nc,4,S2A_MSIL1C_20200524T103031_N0500_R108_T33UVB_20230503T050720/acolite/acolite-settings.txt;S2A_MSIL1C_20200524T103031_N0500_R108_T33UVB_20230503T050720/acolite/acolite_run_20260820_075949_l1r_settings.txt;S2A_MSIL1C_20200524T103031_N0500_R108_T33UVB_20230503T050720/acolite/acolite_run_20260820_075949_l1r_settings_user.txt;S2A_MSIL1C_20200524T103031_N0500_R108_T33UVB_20230503T050720/acolite/acolite_run_20260820_075949_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;1705a3e329730a8009e555bc0a55567931fb015072aa8ef60ffa23763876ab11;48b820d26e1bed9bf5a4a3768a968682a941530882c305249773c225d51a2258;d2ef5e1868f71b69567091c566ad78a4fd8133522b3b7a4579deb061c22dc050,1,S2A_MSIL1C_20200524T103031_N0500_R108_T33UVB_20230503T050720/acolite/run.json,4b0c70813c46263e5b476bf0145a4ba418271b40df80f298552ef2d8cac9ef8c,S2A_MSIL1C_20200524T103031_N0500_R108_T33UVB_20230503T050720,ancestor_directory_l1c_product_name,exact_unique,N0500,108,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20200524T103031_N0500_R108_T33UVB_20230503T050720.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20200524T103031_N0500_R108_T33UVB_20230503T050720/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2020_05_31_10_25_29_T33UVB,S2A_MSIL1C_20200531T102031_N0500_R065_T33UVB_20230508T155733/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2020-05-31T10:20:31Z,2020-05-31,2020,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20200531T102031_N0500_R065_T33UVB_20230508T155733/acolite/S2A_MSI_2020_05_31_10_25_29_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2020_05_31_10_25_29_T33UVB_L2R.nc;S2A_MSI_2020_05_31_10_25_29_T33UVB_L2W.nc,4,S2A_MSIL1C_20200531T102031_N0500_R065_T33UVB_20230508T155733/acolite/acolite-settings.txt;S2A_MSIL1C_20200531T102031_N0500_R065_T33UVB_20230508T155733/acolite/acolite_run_20260820_080012_l1r_settings.txt;S2A_MSIL1C_20200531T102031_N0500_R065_T33UVB_20230508T155733/acolite/acolite_run_20260820_080012_l1r_settings_user.txt;S2A_MSIL1C_20200531T102031_N0500_R065_T33UVB_20230508T155733/acolite/acolite_run_20260820_080012_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;1c905282742b81bcc716542ff70d97e71612834909202d9462fa9da8d58cb562;ad0e43f9fdf7f87f653d76cd8733f55c9647afb2f429c878230b080fb718795b;3a3c71adb9477ee3e87a407cba8b63615cad41072fb6975b83da6e9ce431ba2d,1,S2A_MSIL1C_20200531T102031_N0500_R065_T33UVB_20230508T155733/acolite/run.json,1d9dc40e3feedb2554ac7d9e60fe38bb6c61d676ffc0a7cbc91285d1a5e37235,S2A_MSIL1C_20200531T102031_N0500_R065_T33UVB_20230508T155733,ancestor_directory_l1c_product_name,exact_unique,N0500,65,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20200531T102031_N0500_R065_T33UVB_20230508T155733.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20200531T102031_N0500_R065_T33UVB_20230508T155733/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2020_06_03_10_35_23_T33UVB,S2A_MSIL1C_20200603T103031_N0500_R108_T33UVB_20230616T212210/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2020-06-03T10:30:31Z,2020-06-03,2020,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20200603T103031_N0500_R108_T33UVB_20230616T212210/acolite/S2A_MSI_2020_06_03_10_35_23_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2020_06_03_10_35_23_T33UVB_L2R.nc;S2A_MSI_2020_06_03_10_35_23_T33UVB_L2W.nc,4,S2A_MSIL1C_20200603T103031_N0500_R108_T33UVB_20230616T212210/acolite/acolite-settings.txt;S2A_MSIL1C_20200603T103031_N0500_R108_T33UVB_20230616T212210/acolite/acolite_run_20260820_080037_l1r_settings.txt;S2A_MSIL1C_20200603T103031_N0500_R108_T33UVB_20230616T212210/acolite/acolite_run_20260820_080037_l1r_settings_user.txt;S2A_MSIL1C_20200603T103031_N0500_R108_T33UVB_20230616T212210/acolite/acolite_run_20260820_080037_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;d9c594c76c27a75e4850a6582cad9752bb88df921be4fd4fbaa47a1dcd54b3e7;58c84b04d1b16f8401edc5bc7947ad4d23f9b52789d7c0f63393b8d0aedba249;34220e261197524d0c75247c2434554d1326ab158a0152ff56fd0747945dc07c,1,S2A_MSIL1C_20200603T103031_N0500_R108_T33UVB_20230616T212210/acolite/run.json,7e17ab152a52994056984151f8152e928673884fbb06c0ac8c9fc3137023d4f6,S2A_MSIL1C_20200603T103031_N0500_R108_T33UVB_20230616T212210,ancestor_directory_l1c_product_name,exact_unique,N0500,108,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20200603T103031_N0500_R108_T33UVB_20230616T212210.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20200603T103031_N0500_R108_T33UVB_20230616T212210/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2020_06_10_10_25_29_T33UVB,S2A_MSIL1C_20200610T102031_N0500_R065_T33UVB_20230326T185418/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2020-06-10T10:20:31Z,2020-06-10,2020,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20200610T102031_N0500_R065_T33UVB_20230326T185418/acolite/S2A_MSI_2020_06_10_10_25_29_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2020_06_10_10_25_29_T33UVB_L2R.nc;S2A_MSI_2020_06_10_10_25_29_T33UVB_L2W.nc,4,S2A_MSIL1C_20200610T102031_N0500_R065_T33UVB_20230326T185418/acolite/acolite-settings.txt;S2A_MSIL1C_20200610T102031_N0500_R065_T33UVB_20230326T185418/acolite/acolite_run_20260820_080100_l1r_settings.txt;S2A_MSIL1C_20200610T102031_N0500_R065_T33UVB_20230326T185418/acolite/acolite_run_20260820_080100_l1r_settings_user.txt;S2A_MSIL1C_20200610T102031_N0500_R065_T33UVB_20230326T185418/acolite/acolite_run_20260820_080100_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;d40e89148521b8d81a4f1f38055edc6ec1d0d4cb71ed81cc1bee7ecc6179e870;a933d679b6a764b017424fdc4d5fb138f19155c947d6cb6b5616dcf8fa269475;9b47dea335e4eb245d008edc32b37878d313d1e98874d7708dc611e0112e9354,1,S2A_MSIL1C_20200610T102031_N0500_R065_T33UVB_20230326T185418/acolite/run.json,22143ca05e1ecf500f92af4f2e80ed0285f7cf072a0a01428c8e0f039ee8aa6b,S2A_MSIL1C_20200610T102031_N0500_R065_T33UVB_20230326T185418,ancestor_directory_l1c_product_name,exact_unique,N0500,65,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20200610T102031_N0500_R065_T33UVB_20230326T185418.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20200610T102031_N0500_R065_T33UVB_20230326T185418/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2020_06_13_10_35_23_T33UVB,S2A_MSIL1C_20200613T103031_N0500_R108_T33UVB_20230416T131329/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2020-06-13T10:30:31Z,2020-06-13,2020,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20200613T103031_N0500_R108_T33UVB_20230416T131329/acolite/S2A_MSI_2020_06_13_10_35_23_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2020_06_13_10_35_23_T33UVB_L2R.nc;S2A_MSI_2020_06_13_10_35_23_T33UVB_L2W.nc,4,S2A_MSIL1C_20200613T103031_N0500_R108_T33UVB_20230416T131329/acolite/acolite-settings.txt;S2A_MSIL1C_20200613T103031_N0500_R108_T33UVB_20230416T131329/acolite/acolite_run_20260820_080125_l1r_settings.txt;S2A_MSIL1C_20200613T103031_N0500_R108_T33UVB_20230416T131329/acolite/acolite_run_20260820_080125_l1r_settings_user.txt;S2A_MSIL1C_20200613T103031_N0500_R108_T33UVB_20230416T131329/acolite/acolite_run_20260820_080125_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;2f1beb4391a5995878ac40185548fbb5aa350df2c2d399f0ce4e3da3ee87e3d5;c30da65f7aceae06e176bc794fbfaf8469951d43cfd76007589020fe9fc45e99;372da79e71ac22f7de3f146a64fc2dc37cc97d54873a576fe58caadec13806c0,1,S2A_MSIL1C_20200613T103031_N0500_R108_T33UVB_20230416T131329/acolite/run.json,7aa43f91b5c1bde7c0a98099171521232354b3655a0e5c68ef7957c8a6664a56,S2A_MSIL1C_20200613T103031_N0500_R108_T33UVB_20230416T131329,ancestor_directory_l1c_product_name,exact_unique,N0500,108,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20200613T103031_N0500_R108_T33UVB_20230416T131329.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20200613T103031_N0500_R108_T33UVB_20230416T131329/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2020_06_20_10_25_29_T33UVB,S2A_MSIL1C_20200620T102031_N0500_R065_T33UVB_20230413T090147/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2020-06-20T10:20:31Z,2020-06-20,2020,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20200620T102031_N0500_R065_T33UVB_20230413T090147/acolite/S2A_MSI_2020_06_20_10_25_29_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2020_06_20_10_25_29_T33UVB_L2R.nc;S2A_MSI_2020_06_20_10_25_29_T33UVB_L2W.nc,4,S2A_MSIL1C_20200620T102031_N0500_R065_T33UVB_20230413T090147/acolite/acolite-settings.txt;S2A_MSIL1C_20200620T102031_N0500_R065_T33UVB_20230413T090147/acolite/acolite_run_20260820_080146_l1r_settings.txt;S2A_MSIL1C_20200620T102031_N0500_R065_T33UVB_20230413T090147/acolite/acolite_run_20260820_080146_l1r_settings_user.txt;S2A_MSIL1C_20200620T102031_N0500_R065_T33UVB_20230413T090147/acolite/acolite_run_20260820_080146_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;3b1e1b510dd2486f5e251caca3a9a71438a58f048ec2bf4ac54d273a9e098b00;1b8181f1f99adda06ab407ef1a0fabf1cca2f48b3d02e9c50afc39a591287ae3;9ec6fb34c3ec8967457417dc27de4193e1b0e322cd16c5097a0e7725c77cf63e,1,S2A_MSIL1C_20200620T102031_N0500_R065_T33UVB_20230413T090147/acolite/run.json,d49cde814457e678cf531f6a99f66667d65eedffb3fb0fa1bc0c5d90e614fa20,S2A_MSIL1C_20200620T102031_N0500_R065_T33UVB_20230413T090147,ancestor_directory_l1c_product_name,exact_unique,N0500,65,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20200620T102031_N0500_R065_T33UVB_20230413T090147.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20200620T102031_N0500_R065_T33UVB_20230413T090147/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2020_06_23_10_35_23_T33UVB,S2A_MSIL1C_20200623T103031_N0500_R108_T33UVB_20230429T092635/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2020-06-23T10:30:31Z,2020-06-23,2020,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20200623T103031_N0500_R108_T33UVB_20230429T092635/acolite/S2A_MSI_2020_06_23_10_35_23_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2020_06_23_10_35_23_T33UVB_L2R.nc;S2A_MSI_2020_06_23_10_35_23_T33UVB_L2W.nc,4,S2A_MSIL1C_20200623T103031_N0500_R108_T33UVB_20230429T092635/acolite/acolite-settings.txt;S2A_MSIL1C_20200623T103031_N0500_R108_T33UVB_20230429T092635/acolite/acolite_run_20260820_080210_l1r_settings.txt;S2A_MSIL1C_20200623T103031_N0500_R108_T33UVB_20230429T092635/acolite/acolite_run_20260820_080210_l1r_settings_user.txt;S2A_MSIL1C_20200623T103031_N0500_R108_T33UVB_20230429T092635/acolite/acolite_run_20260820_080210_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;079438c63aa2b56c8afacb0b65b9e5b764a53bcd6c00237b3d3a895381a686cf;61dcbdbefe1c8bc2a792bce0fe9cb02d722f45c5136395dc9360f7d8ad029c9c;efb83cc56f9e37b8f311d065f22d805b2997277a9055c35f8fbb753e10c5d7ba,1,S2A_MSIL1C_20200623T103031_N0500_R108_T33UVB_20230429T092635/acolite/run.json,bae242bd70deced030e88c932095d72e460b66bbcfee9d705633cca1c6c2e6a4,S2A_MSIL1C_20200623T103031_N0500_R108_T33UVB_20230429T092635,ancestor_directory_l1c_product_name,exact_unique,N0500,108,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20200623T103031_N0500_R108_T33UVB_20230429T092635.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20200623T103031_N0500_R108_T33UVB_20230429T092635/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2020_06_30_10_25_28_T33UVB,S2A_MSIL1C_20200630T102031_N0500_R065_T33UVB_20230615T031700/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2020-06-30T10:20:31Z,2020-06-30,2020,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20200630T102031_N0500_R065_T33UVB_20230615T031700/acolite/S2A_MSI_2020_06_30_10_25_28_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2020_06_30_10_25_28_T33UVB_L2R.nc;S2A_MSI_2020_06_30_10_25_28_T33UVB_L2W.nc,4,S2A_MSIL1C_20200630T102031_N0500_R065_T33UVB_20230615T031700/acolite/acolite-settings.txt;S2A_MSIL1C_20200630T102031_N0500_R065_T33UVB_20230615T031700/acolite/acolite_run_20260820_080233_l1r_settings.txt;S2A_MSIL1C_20200630T102031_N0500_R065_T33UVB_20230615T031700/acolite/acolite_run_20260820_080233_l1r_settings_user.txt;S2A_MSIL1C_20200630T102031_N0500_R065_T33UVB_20230615T031700/acolite/acolite_run_20260820_080233_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;1118296c9c833cec90a0b7b9d0986208a31a25e70c3a27a6a98a2bf03bd93d3f;8575eb2e91926810d32c42929c0c97fdad689911d3667d520008f067b241d69e;f2a98680e1d51df4000f294a7cbe5d5ea647219f536f98bc203a54e6e6c9b77d,1,S2A_MSIL1C_20200630T102031_N0500_R065_T33UVB_20230615T031700/acolite/run.json,28bf47f47d37c91cf735074e434a3630d0ac04260d738b38db844b51569a4878,S2A_MSIL1C_20200630T102031_N0500_R065_T33UVB_20230615T031700,ancestor_directory_l1c_product_name,exact_unique,N0500,65,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20200630T102031_N0500_R065_T33UVB_20230615T031700.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20200630T102031_N0500_R065_T33UVB_20230615T031700/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2020_07_03_10_35_22_T33UVB,S2A_MSIL1C_20200703T103031_N0500_R108_T33UVB_20230321T045652/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2020-07-03T10:30:31Z,2020-07-03,2020,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20200703T103031_N0500_R108_T33UVB_20230321T045652/acolite/S2A_MSI_2020_07_03_10_35_22_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2020_07_03_10_35_22_T33UVB_L2R.nc;S2A_MSI_2020_07_03_10_35_22_T33UVB_L2W.nc,4,S2A_MSIL1C_20200703T103031_N0500_R108_T33UVB_20230321T045652/acolite/acolite-settings.txt;S2A_MSIL1C_20200703T103031_N0500_R108_T33UVB_20230321T045652/acolite/acolite_run_20260820_080258_l1r_settings.txt;S2A_MSIL1C_20200703T103031_N0500_R108_T33UVB_20230321T045652/acolite/acolite_run_20260820_080258_l1r_settings_user.txt;S2A_MSIL1C_20200703T103031_N0500_R108_T33UVB_20230321T045652/acolite/acolite_run_20260820_080258_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;344b9bbe62632cbb5307e25ff3b0943bd889878a2095876fec69dc80a7c35ec9;d4c7f35ca0f36c47a0a248050dbfbda672c1f5b5a686766618dd84ba6ba875df;d89728e5712eaca5f29c0367d38dbcef0c64d1a1d853dbb021f96be90f6ed174,1,S2A_MSIL1C_20200703T103031_N0500_R108_T33UVB_20230321T045652/acolite/run.json,831f6c398d6bf0c3db662058c8428eddd97ec90c968a86696b245928581879bb,S2A_MSIL1C_20200703T103031_N0500_R108_T33UVB_20230321T045652,ancestor_directory_l1c_product_name,exact_unique,N0500,108,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20200703T103031_N0500_R108_T33UVB_20230321T045652.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20200703T103031_N0500_R108_T33UVB_20230321T045652/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2A_MSI_2020_07_10_10_25_27_T33UVB,S2A_MSIL1C_20200710T102031_N0500_R065_T33UVB_20230322T012603/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2A,T33UVB,2020-07-10T10:20:31Z,2020-07-10,2020,11,443;492;560;665;704;740;783;833;865;1614;2202,1,S2A_MSIL1C_20200710T102031_N0500_R065_T33UVB_20230322T012603/acolite/S2A_MSI_2020_07_10_10_25_27_T33UVB_L2W_l2_flags.tif,2,S2A_MSI_2020_07_10_10_25_27_T33UVB_L2R.nc;S2A_MSI_2020_07_10_10_25_27_T33UVB_L2W.nc,4,S2A_MSIL1C_20200710T102031_N0500_R065_T33UVB_20230322T012603/acolite/acolite-settings.txt;S2A_MSIL1C_20200710T102031_N0500_R065_T33UVB_20230322T012603/acolite/acolite_run_20260820_080321_l1r_settings.txt;S2A_MSIL1C_20200710T102031_N0500_R065_T33UVB_20230322T012603/acolite/acolite_run_20260820_080321_l1r_settings_user.txt;S2A_MSIL1C_20200710T102031_N0500_R065_T33UVB_20230322T012603/acolite/acolite_run_20260820_080321_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;f4a6b633909cb95efc48a7692373ec8c61c7efd8e26ef982e99fba8159a61671;e5e5dcfe23b225784b3fc44591b8c51cdcdbf73750bac530403b4e1fee3dc3e0;142fe6ddda10506841fec0264575f020a5df78b1ec9eed67de760e087de5dcf3,1,S2A_MSIL1C_20200710T102031_N0500_R065_T33UVB_20230322T012603/acolite/run.json,2de156b6c53e920d7976b9be8bab27d7afa8b69b1117892d5d710b6d67b62ae7,S2A_MSIL1C_20200710T102031_N0500_R065_T33UVB_20230322T012603,ancestor_directory_l1c_product_name,exact_unique,N0500,65,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2A_MSIL1C_20200710T102031_N0500_R065_T33UVB_20230322T012603.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2A_MSIL1C_20200710T102031_N0500_R065_T33UVB_20230322T012603/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
