method,date,year,observation_unit,same_day_reduction,n_products_considered,n_products_mci_eligible,n_products_ndci_eligible,mci_observation_available,MCI_date_median,MCI_observation_median_min,MCI_observation_median_max,MCI_observation_median_spread,ndci_observation_available,NDCI_date_median,contributing_product_ids,contributing_sensing_datetimes_utc,contributing_processing_baselines,contributing_mci_valid_pixel_counts,contributing_mci_valid_pixel_fractions,excluded_product_ids,excluded_product_statuses,reprocessings_counted_as_independent_observations,methods_pooled,support_pixel_count
ACOLITE,2021-08-04,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.013590192422270775,0.013590192422270775,0.013590192422270775,0.0,True,0.24442817239599204,S2A_MSI_2021_08_04_10_25_26_T33UVB,2021-08-04T10:20:31Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-08-07,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_08_07_10_35_20_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-08-09,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_08_09_10_25_24_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-08-12,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.02478862976034482,0.02478862976034482,0.02478862976034482,0.0,True,0.36657045191538384,S2B_MSI_2021_08_12_10_35_18_T33UVB,2021-08-12T10:25:59Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-08-14,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_08_14_10_25_25_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-08-17,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_08_17_10_35_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-08-19,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_08_19_10_25_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-08-22,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.033121217911442125,0.033121217911442125,0.033121217911442125,0.0,True,0.4049224624218467,S2B_MSI_2021_08_22_10_35_16_T33UVB,2021-08-22T10:25:59Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-08-24,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.02194142788648605,0.02194142788648605,0.02194142788648605,0.0,True,0.40267473480159877,S2A_MSI_2021_08_24_10_25_25_T33UVB,2021-08-24T10:20:31Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-08-27,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_08_27_10_35_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-08-29,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_08_29_10_25_20_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-09-01,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_09_01_10_35_14_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-09-03,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.026560084025065104,0.026560084025065104,0.026560084025065104,0.0,True,0.2680012877905433,S2A_MSI_2021_09_03_10_25_24_T33UVB,2021-09-03T10:20:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-09-06,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_09_06_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-09-08,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_09_08_10_25_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-09-11,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_09_11_10_35_13_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-09-13,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_09_13_10_25_24_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-09-16,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_09_16_10_35_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-09-18,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_09_18_10_25_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-09-21,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_09_21_10_35_14_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-09-23,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_09_23_10_25_26_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-09-26,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.011187233279148737,0.011187233279148737,0.011187233279148737,0.0,True,0.1719092547265459,S2A_MSI_2021_09_26_10_35_21_T33UVB,2021-09-26T10:30:31Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-09-28,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_09_28_10_25_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-10-01,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_10_01_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-10-03,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_10_03_10_25_27_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-10-06,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_10_06_10_35_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-10-08,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_10_08_10_25_23_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-10-11,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_10_11_10_35_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-10-13,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.005877020023763179,0.005877020023763179,0.005877020023763179,0.0,True,0.16354335572235085,S2A_MSI_2021_10_13_10_25_28_T33UVB,2021-10-13T10:19:51Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-10-16,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_10_16_10_35_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-10-18,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_10_18_10_25_24_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-10-21,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_10_21_10_35_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-10-23,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.003917999317248663,0.003917999317248663,0.003917999317248663,0.0,True,0.006671220961148091,S2A_MSI_2021_10_23_10_25_28_T33UVB,2021-10-23T10:21:01Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-10-26,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_10_26_10_35_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-10-28,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_10_28_10_25_24_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-10-31,2021,whole_calendar_date,median_of_eligible_observation_level_medians,2,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_10_31_10_35_18_T33UVB;S2B_MSI_2021_10_31_10_35_18_T33UVB,ineligible_below_6_valid_pixels;ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-11-02,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_11_02_10_25_27_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-11-05,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_11_05_10_35_21_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-11-07,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0013585296769936875,0.0013585296769936875,0.0013585296769936875,0.0,True,0.011215567983845992,S2B_MSI_2021_11_07_10_25_23_T33UVB,2021-11-07T10:21:29Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-11-10,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_11_10_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-11-12,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_11_12_10_25_25_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-11-15,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_11_15_10_35_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-11-17,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_11_17_10_25_21_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-11-20,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_11_20_10_35_14_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-11-22,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0023321334272623055,0.0023321334272623055,0.0023321334272623055,0.0,True,0.04728045178605756,S2A_MSI_2021_11_22_10_25_23_T33UVB,2021-11-22T10:23:31Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-11-25,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_11_25_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-11-27,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_11_27_10_25_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-11-30,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_11_30_10_35_13_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-12-02,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_12_02_10_25_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-12-05,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_12_05_10_35_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-12-07,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_12_07_10_25_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-12-10,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_12_10_10_35_12_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-12-12,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_12_12_10_25_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-12-15,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_12_15_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-12-17,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_12_17_10_25_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-12-20,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_12_20_10_35_12_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-12-22,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_12_22_10_25_24_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-12-25,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0008523453027009971,0.0008523453027009971,0.0008523453027009971,0.0,True,-0.0044221558927981285,S2A_MSI_2021_12_25_10_35_18_T33UVB,2021-12-25T10:34:41Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-12-27,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_12_27_10_25_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-12-30,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_12_30_10_35_13_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-01-01,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2022_01_01_10_25_24_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-01-04,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2022_01_04_10_35_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-01-06,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.00037169630328814235,0.00037169630328814235,0.00037169630328814235,0.0,True,-0.03885938124657751,S2B_MSI_2022_01_06_10_25_19_T33UVB,2022-01-06T10:23:19Z,N0510,9,1.0,,,False,False,9
ACOLITE,2022-01-09,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2022_01_09_10_35_13_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-01-11,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2022_01_11_10_25_24_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-01-14,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.006206621478001276,0.006206621478001276,0.006206621478001276,0.0,True,-0.02106282053150004,S2A_MSI_2022_01_14_10_35_18_T33UVB,2022-01-14T10:34:01Z,N0510,9,1.0,,,False,False,9
ACOLITE,2022-01-16,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2022_01_16_10_25_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-01-19,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2022_01_19_10_35_12_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-01-21,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.002230927099784216,0.002230927099784216,0.002230927099784216,0.0,True,-0.033996842882978585,S2A_MSI_2022_01_21_10_25_23_T33UVB,2022-01-21T10:23:31Z,N0510,9,1.0,,,False,False,9
ACOLITE,2022-01-24,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2022_01_24_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-01-26,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2022_01_26_10_25_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-01-29,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2022_01_29_10_35_11_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-01-31,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2022_01_31_10_25_23_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-02-03,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2022_02_03_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-02-05,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2022_02_05_10_25_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-02-08,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2022_02_08_10_35_11_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-02-10,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2022_02_10_10_25_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-02-13,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2022_02_13_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-02-15,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2022_02_15_10_25_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-02-18,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2022_02_18_10_35_11_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-02-20,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2022_02_20_10_25_24_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-02-23,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2022_02_23_10_35_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-02-25,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2022_02_25_10_25_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-02-28,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.006642620141307513,0.006642620141307513,0.006642620141307513,0.0,True,-0.09276285653908241,S2B_MSI_2022_02_28_10_35_14_T33UVB,2022-02-28T10:28:49Z,N0510,9,1.0,,,False,False,9
ACOLITE,2022-03-02,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2022_03_02_10_25_26_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-03-05,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2022_03_05_10_35_21_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-03-07,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0028908453881740584,0.0028908453881740584,0.0028908453881740584,0.0,True,-0.13892225591991333,S2B_MSI_2022_03_07_10_25_20_T33UVB,2022-03-07T10:17:59Z,N0510,9,1.0,,,False,False,9
ACOLITE,2022-03-10,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2022_03_10_10_35_15_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-03-12,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0034084585805733997,0.0034084585805733997,0.0034084585805733997,0.0,True,-0.09213553505869705,S2A_MSI_2022_03_12_10_25_27_T33UVB,2022-03-12T10:18:31Z,N0510,9,1.0,,,False,False,9
ACOLITE,2022-03-15,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2022_03_15_10_35_21_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-03-17,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2022_03_17_10_25_21_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-03-20,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0019258820762236908,0.0019258820762236908,0.0019258820762236908,0.0,True,-0.08391478785834841,S2B_MSI_2022_03_20_10_35_15_T33UVB,2022-03-20T10:26:39Z,N0510,9,1.0,,,False,False,9
ACOLITE,2022-03-22,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0011552277952432619,0.0011552277952432619,0.0011552277952432619,0.0,True,0.046799240747613255,S2A_MSI_2022_03_22_10_25_26_T33UVB,2022-03-22T10:17:11Z,N0510,9,1.0,,,False,False,9
ACOLITE,2022-03-25,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.004406879593928655,0.004406879593928655,0.004406879593928655,0.0,True,0.05535298751142046,S2A_MSI_2022_03_25_10_35_20_T33UVB,2022-03-25T10:26:51Z,N0510,9,1.0,,,False,False,9
ACOLITE,2022-03-27,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2022_03_27_10_25_20_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2022-03-30,2022,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2022_03_30_10_35_14_T33UVB,ineligible_below_6_valid_pixels,False,False,9
