product_id,product_level,source_relative_path,platform,sensing_datetime_utc,acquisition_date,year,tile_id,relative_orbit,processing_baseline,generation_time_utc,product_uri,metadata_tile_id,acquisition_metadata_complete,band_asset_count,qa_asset_count,scl_asset_count,B4_raster_count,B5_raster_count,B6_raster_count,discovery_status
S2A_MSIL2A_20170726T102021_N0500_R065_T33UVB_20231008T171421,L2A,S2A_MSIL2A_20170726T102021_N0500_R065_T33UVB_20231008T171421.SAFE,S2A,2017-07-26T10:20:21Z,2017-07-26,2017,T33UVB,65,N0500,2023-10-08T17:14:21Z,S2A_MSIL2A_20170726T102021_N0500_R065_T33UVB_20231008T171421.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20170729T103021_N0500_R108_T33UVB_20230904T031157,L2A,S2A_MSIL2A_20170729T103021_N0500_R108_T33UVB_20230904T031157.SAFE,S2A,2017-07-29T10:30:21Z,2017-07-29,2017,T33UVB,108,N0500,2023-09-04T03:11:57Z,S2A_MSIL2A_20170729T103021_N0500_R108_T33UVB_20230904T031157.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20170731T102019_N0500_R065_T33UVB_20231008T040826,L2A,S2B_MSIL2A_20170731T102019_N0500_R065_T33UVB_20231008T040826.SAFE,S2B,2017-07-31T10:20:19Z,2017-07-31,2017,T33UVB,65,N0500,2023-10-08T04:08:26Z,S2B_MSIL2A_20170731T102019_N0500_R065_T33UVB_20231008T040826.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20170803T103019_N0500_R108_T33UVB_20231001T111106,L2A,S2B_MSIL2A_20170803T103019_N0500_R108_T33UVB_20231001T111106.SAFE,S2B,2017-08-03T10:30:19Z,2017-08-03,2017,T33UVB,108,N0500,2023-10-01T11:11:06Z,S2B_MSIL2A_20170803T103019_N0500_R108_T33UVB_20231001T111106.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20170805T102031_N0500_R065_T33UVB_20230830T011229,L2A,S2A_MSIL2A_20170805T102031_N0500_R065_T33UVB_20230830T011229.SAFE,S2A,2017-08-05T10:20:31Z,2017-08-05,2017,T33UVB,65,N0500,2023-08-30T01:12:29Z,S2A_MSIL2A_20170805T102031_N0500_R065_T33UVB_20230830T011229.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20170808T103021_N0500_R108_T33UVB_20230918T164938,L2A,S2A_MSIL2A_20170808T103021_N0500_R108_T33UVB_20230918T164938.SAFE,S2A,2017-08-08T10:30:21Z,2017-08-08,2017,T33UVB,108,N0500,2023-09-18T16:49:38Z,S2A_MSIL2A_20170808T103021_N0500_R108_T33UVB_20230918T164938.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20170810T102019_N0500_R065_T33UVB_20231002T103514,L2A,S2B_MSIL2A_20170810T102019_N0500_R065_T33UVB_20231002T103514.SAFE,S2B,2017-08-10T10:20:19Z,2017-08-10,2017,T33UVB,65,N0500,2023-10-02T10:35:14Z,S2B_MSIL2A_20170810T102019_N0500_R065_T33UVB_20231002T103514.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20170813T103019_N0500_R108_T33UVB_20230920T072210,L2A,S2B_MSIL2A_20170813T103019_N0500_R108_T33UVB_20230920T072210.SAFE,S2B,2017-08-13T10:30:19Z,2017-08-13,2017,T33UVB,108,N0500,2023-09-20T07:22:10Z,S2B_MSIL2A_20170813T103019_N0500_R108_T33UVB_20230920T072210.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20170815T102021_N0500_R065_T33UVB_20231005T191904,L2A,S2A_MSIL2A_20170815T102021_N0500_R065_T33UVB_20231005T191904.SAFE,S2A,2017-08-15T10:20:21Z,2017-08-15,2017,T33UVB,65,N0500,2023-10-05T19:19:04Z,S2A_MSIL2A_20170815T102021_N0500_R065_T33UVB_20231005T191904.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20170818T103021_N0500_R108_T33UVB_20231006T084045,L2A,S2A_MSIL2A_20170818T103021_N0500_R108_T33UVB_20231006T084045.SAFE,S2A,2017-08-18T10:30:21Z,2017-08-18,2017,T33UVB,108,N0500,2023-10-06T08:40:45Z,S2A_MSIL2A_20170818T103021_N0500_R108_T33UVB_20231006T084045.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20170820T102019_N0500_R065_T33UVB_20231006T193224,L2A,S2B_MSIL2A_20170820T102019_N0500_R065_T33UVB_20231006T193224.SAFE,S2B,2017-08-20T10:20:19Z,2017-08-20,2017,T33UVB,65,N0500,2023-10-06T19:32:24Z,S2B_MSIL2A_20170820T102019_N0500_R065_T33UVB_20231006T193224.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20170823T103019_N0500_R108_T33UVB_20231006T055617,L2A,S2B_MSIL2A_20170823T103019_N0500_R108_T33UVB_20231006T055617.SAFE,S2B,2017-08-23T10:30:19Z,2017-08-23,2017,T33UVB,108,N0500,2023-10-06T05:56:17Z,S2B_MSIL2A_20170823T103019_N0500_R108_T33UVB_20231006T055617.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20170825T102021_N0500_R065_T33UVB_20231006T081133,L2A,S2A_MSIL2A_20170825T102021_N0500_R065_T33UVB_20231006T081133.SAFE,S2A,2017-08-25T10:20:21Z,2017-08-25,2017,T33UVB,65,N0500,2023-10-06T08:11:33Z,S2A_MSIL2A_20170825T102021_N0500_R065_T33UVB_20231006T081133.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20170828T103021_N0500_R108_T33UVB_20231020T181706,L2A,S2A_MSIL2A_20170828T103021_N0500_R108_T33UVB_20231020T181706.SAFE,S2A,2017-08-28T10:30:21Z,2017-08-28,2017,T33UVB,108,N0500,2023-10-20T18:17:06Z,S2A_MSIL2A_20170828T103021_N0500_R108_T33UVB_20231020T181706.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20170830T102019_N0500_R065_T33UVB_20230830T071417,L2A,S2B_MSIL2A_20170830T102019_N0500_R065_T33UVB_20230830T071417.SAFE,S2B,2017-08-30T10:20:19Z,2017-08-30,2017,T33UVB,65,N0500,2023-08-30T07:14:17Z,S2B_MSIL2A_20170830T102019_N0500_R065_T33UVB_20230830T071417.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20170902T103019_N0500_R108_T33UVB_20230917T092216,L2A,S2B_MSIL2A_20170902T103019_N0500_R108_T33UVB_20230917T092216.SAFE,S2B,2017-09-02T10:30:19Z,2017-09-02,2017,T33UVB,108,N0500,2023-09-17T09:22:16Z,S2B_MSIL2A_20170902T103019_N0500_R108_T33UVB_20230917T092216.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20170904T102021_N0500_R065_T33UVB_20230930T014048,L2A,S2A_MSIL2A_20170904T102021_N0500_R065_T33UVB_20230930T014048.SAFE,S2A,2017-09-04T10:20:21Z,2017-09-04,2017,T33UVB,65,N0500,2023-09-30T01:40:48Z,S2A_MSIL2A_20170904T102021_N0500_R065_T33UVB_20230930T014048.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20170907T103021_N0500_R108_T33UVB_20230825T181220,L2A,S2A_MSIL2A_20170907T103021_N0500_R108_T33UVB_20230825T181220.SAFE,S2A,2017-09-07T10:30:21Z,2017-09-07,2017,T33UVB,108,N0500,2023-08-25T18:12:20Z,S2A_MSIL2A_20170907T103021_N0500_R108_T33UVB_20230825T181220.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20170909T102019_N0500_R065_T33UVB_20230822T195900,L2A,S2B_MSIL2A_20170909T102019_N0500_R065_T33UVB_20230822T195900.SAFE,S2B,2017-09-09T10:20:19Z,2017-09-09,2017,T33UVB,65,N0500,2023-08-22T19:59:00Z,S2B_MSIL2A_20170909T102019_N0500_R065_T33UVB_20230822T195900.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20170912T103019_N0500_R108_T33UVB_20231003T164104,L2A,S2B_MSIL2A_20170912T103019_N0500_R108_T33UVB_20231003T164104.SAFE,S2B,2017-09-12T10:30:19Z,2017-09-12,2017,T33UVB,108,N0500,2023-10-03T16:41:04Z,S2B_MSIL2A_20170912T103019_N0500_R108_T33UVB_20231003T164104.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20170914T102021_N0500_R065_T33UVB_20230831T164812,L2A,S2A_MSIL2A_20170914T102021_N0500_R065_T33UVB_20230831T164812.SAFE,S2A,2017-09-14T10:20:21Z,2017-09-14,2017,T33UVB,65,N0500,2023-08-31T16:48:12Z,S2A_MSIL2A_20170914T102021_N0500_R065_T33UVB_20230831T164812.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20170917T103021_N0500_R108_T33UVB_20231014T145915,L2A,S2A_MSIL2A_20170917T103021_N0500_R108_T33UVB_20231014T145915.SAFE,S2A,2017-09-17T10:30:21Z,2017-09-17,2017,T33UVB,108,N0500,2023-10-14T14:59:15Z,S2A_MSIL2A_20170917T103021_N0500_R108_T33UVB_20231014T145915.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20170919T102009_N0500_R065_T33UVB_20230826T063038,L2A,S2B_MSIL2A_20170919T102009_N0500_R065_T33UVB_20230826T063038.SAFE,S2B,2017-09-19T10:20:09Z,2017-09-19,2017,T33UVB,65,N0500,2023-08-26T06:30:38Z,S2B_MSIL2A_20170919T102009_N0500_R065_T33UVB_20230826T063038.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20170922T103009_N0500_R108_T33UVB_20231016T111453,L2A,S2B_MSIL2A_20170922T103009_N0500_R108_T33UVB_20231016T111453.SAFE,S2B,2017-09-22T10:30:09Z,2017-09-22,2017,T33UVB,108,N0500,2023-10-16T11:14:53Z,S2B_MSIL2A_20170922T103009_N0500_R108_T33UVB_20231016T111453.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20170924T102021_N0500_R065_T33UVB_20230902T230536,L2A,S2A_MSIL2A_20170924T102021_N0500_R065_T33UVB_20230902T230536.SAFE,S2A,2017-09-24T10:20:21Z,2017-09-24,2017,T33UVB,65,N0500,2023-09-02T23:05:36Z,S2A_MSIL2A_20170924T102021_N0500_R065_T33UVB_20230902T230536.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20170927T103021_N0500_R108_T33UVB_20231020T072539,L2A,S2A_MSIL2A_20170927T103021_N0500_R108_T33UVB_20231020T072539.SAFE,S2A,2017-09-27T10:30:21Z,2017-09-27,2017,T33UVB,108,N0500,2023-10-20T07:25:39Z,S2A_MSIL2A_20170927T103021_N0500_R108_T33UVB_20231020T072539.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20170929T102009_N0500_R065_T33UVB_20230903T142732,L2A,S2B_MSIL2A_20170929T102009_N0500_R065_T33UVB_20230903T142732.SAFE,S2B,2017-09-29T10:20:09Z,2017-09-29,2017,T33UVB,65,N0500,2023-09-03T14:27:32Z,S2B_MSIL2A_20170929T102009_N0500_R065_T33UVB_20230903T142732.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171002T103009_N0500_R108_T33UVB_20231016T041945,L2A,S2B_MSIL2A_20171002T103009_N0500_R108_T33UVB_20231016T041945.SAFE,S2B,2017-10-02T10:30:09Z,2017-10-02,2017,T33UVB,108,N0500,2023-10-16T04:19:45Z,S2B_MSIL2A_20171002T103009_N0500_R108_T33UVB_20231016T041945.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171004T102021_N0500_R065_T33UVB_20230911T090542,L2A,S2A_MSIL2A_20171004T102021_N0500_R065_T33UVB_20230911T090542.SAFE,S2A,2017-10-04T10:20:21Z,2017-10-04,2017,T33UVB,65,N0500,2023-09-11T09:05:42Z,S2A_MSIL2A_20171004T102021_N0500_R065_T33UVB_20230911T090542.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171007T103021_N0500_R108_T33UVB_20231027T224607,L2A,S2A_MSIL2A_20171007T103021_N0500_R108_T33UVB_20231027T224607.SAFE,S2A,2017-10-07T10:30:21Z,2017-10-07,2017,T33UVB,108,N0500,2023-10-27T22:46:07Z,S2A_MSIL2A_20171007T103021_N0500_R108_T33UVB_20231027T224607.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171009T102009_N0500_R065_T33UVB_20230910T152632,L2A,S2B_MSIL2A_20171009T102009_N0500_R065_T33UVB_20230910T152632.SAFE,S2B,2017-10-09T10:20:09Z,2017-10-09,2017,T33UVB,65,N0500,2023-09-10T15:26:32Z,S2B_MSIL2A_20171009T102009_N0500_R065_T33UVB_20230910T152632.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171012T103009_N0500_R108_T33UVB_20231014T142444,L2A,S2B_MSIL2A_20171012T103009_N0500_R108_T33UVB_20231014T142444.SAFE,S2B,2017-10-12T10:30:09Z,2017-10-12,2017,T33UVB,108,N0500,2023-10-14T14:24:44Z,S2B_MSIL2A_20171012T103009_N0500_R108_T33UVB_20231014T142444.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171014T102021_N0500_R065_T33UVB_20231014T221105,L2A,S2A_MSIL2A_20171014T102021_N0500_R065_T33UVB_20231014T221105.SAFE,S2A,2017-10-14T10:20:21Z,2017-10-14,2017,T33UVB,65,N0500,2023-10-14T22:11:05Z,S2A_MSIL2A_20171014T102021_N0500_R065_T33UVB_20231014T221105.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171017T103021_N0500_R108_T33UVB_20231015T175343,L2A,S2A_MSIL2A_20171017T103021_N0500_R108_T33UVB_20231015T175343.SAFE,S2A,2017-10-17T10:30:21Z,2017-10-17,2017,T33UVB,108,N0500,2023-10-15T17:53:43Z,S2A_MSIL2A_20171017T103021_N0500_R108_T33UVB_20231015T175343.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171019T102019_N0500_R065_T33UVB_20231020T071345,L2A,S2B_MSIL2A_20171019T102019_N0500_R065_T33UVB_20231020T071345.SAFE,S2B,2017-10-19T10:20:19Z,2017-10-19,2017,T33UVB,65,N0500,2023-10-20T07:13:45Z,S2B_MSIL2A_20171019T102019_N0500_R065_T33UVB_20231020T071345.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171022T103049_N0500_R108_T33UVB_20230909T202728,L2A,S2B_MSIL2A_20171022T103049_N0500_R108_T33UVB_20230909T202728.SAFE,S2B,2017-10-22T10:30:49Z,2017-10-22,2017,T33UVB,108,N0500,2023-09-09T20:27:28Z,S2B_MSIL2A_20171022T103049_N0500_R108_T33UVB_20230909T202728.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171024T102111_N0500_R065_T33UVB_20230911T061612,L2A,S2A_MSIL2A_20171024T102111_N0500_R065_T33UVB_20230911T061612.SAFE,S2A,2017-10-24T10:21:11Z,2017-10-24,2017,T33UVB,65,N0500,2023-09-11T06:16:12Z,S2A_MSIL2A_20171024T102111_N0500_R065_T33UVB_20230911T061612.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171027T103131_N0500_R108_T33UVB_20230910T170941,L2A,S2A_MSIL2A_20171027T103131_N0500_R108_T33UVB_20230910T170941.SAFE,S2A,2017-10-27T10:31:31Z,2017-10-27,2017,T33UVB,108,N0500,2023-09-10T17:09:41Z,S2A_MSIL2A_20171027T103131_N0500_R108_T33UVB_20230910T170941.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171029T102119_N0500_R065_T33UVB_20231011T063649,L2A,S2B_MSIL2A_20171029T102119_N0500_R065_T33UVB_20231011T063649.SAFE,S2B,2017-10-29T10:21:19Z,2017-10-29,2017,T33UVB,65,N0500,2023-10-11T06:36:49Z,S2B_MSIL2A_20171029T102119_N0500_R065_T33UVB_20231011T063649.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171101T103149_N0500_R108_T33UVB_20230807T233221,L2A,S2B_MSIL2A_20171101T103149_N0500_R108_T33UVB_20230807T233221.SAFE,S2B,2017-11-01T10:31:49Z,2017-11-01,2017,T33UVB,108,N0500,2023-08-07T23:32:21Z,S2B_MSIL2A_20171101T103149_N0500_R108_T33UVB_20230807T233221.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171103T102201_N0500_R065_T33UVB_20230807T162325,L2A,S2A_MSIL2A_20171103T102201_N0500_R065_T33UVB_20230807T162325.SAFE,S2A,2017-11-03T10:22:01Z,2017-11-03,2017,T33UVB,65,N0500,2023-08-07T16:23:25Z,S2A_MSIL2A_20171103T102201_N0500_R065_T33UVB_20230807T162325.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171106T103221_N0500_R108_T33UVB_20231014T230233,L2A,S2A_MSIL2A_20171106T103221_N0500_R108_T33UVB_20231014T230233.SAFE,S2A,2017-11-06T10:32:21Z,2017-11-06,2017,T33UVB,108,N0500,2023-10-14T23:02:33Z,S2A_MSIL2A_20171106T103221_N0500_R108_T33UVB_20231014T230233.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171108T102219_N0500_R065_T33UVB_20230808T013557,L2A,S2B_MSIL2A_20171108T102219_N0500_R065_T33UVB_20230808T013557.SAFE,S2B,2017-11-08T10:22:19Z,2017-11-08,2017,T33UVB,65,N0500,2023-08-08T01:35:57Z,S2B_MSIL2A_20171108T102219_N0500_R065_T33UVB_20230808T013557.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171111T103239_N0500_R108_T33UVB_20231010T235026,L2A,S2B_MSIL2A_20171111T103239_N0500_R108_T33UVB_20231010T235026.SAFE,S2B,2017-11-11T10:32:39Z,2017-11-11,2017,T33UVB,108,N0500,2023-10-10T23:50:26Z,S2B_MSIL2A_20171111T103239_N0500_R108_T33UVB_20231010T235026.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171113T102251_N0500_R065_T33UVB_20230908T064428,L2A,S2A_MSIL2A_20171113T102251_N0500_R065_T33UVB_20230908T064428.SAFE,S2A,2017-11-13T10:22:51Z,2017-11-13,2017,T33UVB,65,N0500,2023-09-08T06:44:28Z,S2A_MSIL2A_20171113T102251_N0500_R065_T33UVB_20230908T064428.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171116T103311_N0500_R108_T33UVB_20230722T041331,L2A,S2A_MSIL2A_20171116T103311_N0500_R108_T33UVB_20230722T041331.SAFE,S2A,2017-11-16T10:33:11Z,2017-11-16,2017,T33UVB,108,N0500,2023-07-22T04:13:31Z,S2A_MSIL2A_20171116T103311_N0500_R108_T33UVB_20230722T041331.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171118T102309_N0500_R065_T33UVB_20231019T203556,L2A,S2B_MSIL2A_20171118T102309_N0500_R065_T33UVB_20231019T203556.SAFE,S2B,2017-11-18T10:23:09Z,2017-11-18,2017,T33UVB,65,N0500,2023-10-19T20:35:56Z,S2B_MSIL2A_20171118T102309_N0500_R065_T33UVB_20231019T203556.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171121T103329_N0500_R108_T33UVB_20230824T024151,L2A,S2B_MSIL2A_20171121T103329_N0500_R108_T33UVB_20230824T024151.SAFE,S2B,2017-11-21T10:33:29Z,2017-11-21,2017,T33UVB,108,N0500,2023-08-24T02:41:51Z,S2B_MSIL2A_20171121T103329_N0500_R108_T33UVB_20230824T024151.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171123T102331_N0500_R065_T33UVB_20230907T011928,L2A,S2A_MSIL2A_20171123T102331_N0500_R065_T33UVB_20230907T011928.SAFE,S2A,2017-11-23T10:23:31Z,2017-11-23,2017,T33UVB,65,N0500,2023-09-07T01:19:28Z,S2A_MSIL2A_20171123T102331_N0500_R065_T33UVB_20230907T011928.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171126T103351_N0500_R108_T33UVB_20230828T181059,L2A,S2A_MSIL2A_20171126T103351_N0500_R108_T33UVB_20230828T181059.SAFE,S2A,2017-11-26T10:33:51Z,2017-11-26,2017,T33UVB,108,N0500,2023-08-28T18:10:59Z,S2A_MSIL2A_20171126T103351_N0500_R108_T33UVB_20230828T181059.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171128T102349_N0500_R065_T33UVB_20230901T064641,L2A,S2B_MSIL2A_20171128T102349_N0500_R065_T33UVB_20230901T064641.SAFE,S2B,2017-11-28T10:23:49Z,2017-11-28,2017,T33UVB,65,N0500,2023-09-01T06:46:41Z,S2B_MSIL2A_20171128T102349_N0500_R065_T33UVB_20230901T064641.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171201T103359_N0500_R108_T33UVB_20230908T053821,L2A,S2B_MSIL2A_20171201T103359_N0500_R108_T33UVB_20230908T053821.SAFE,S2B,2017-12-01T10:33:59Z,2017-12-01,2017,T33UVB,108,N0500,2023-09-08T05:38:21Z,S2B_MSIL2A_20171201T103359_N0500_R108_T33UVB_20230908T053821.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171203T102401_N0500_R065_T33UVB_20231030T063910,L2A,S2A_MSIL2A_20171203T102401_N0500_R065_T33UVB_20231030T063910.SAFE,S2A,2017-12-03T10:24:01Z,2017-12-03,2017,T33UVB,65,N0500,2023-10-30T06:39:10Z,S2A_MSIL2A_20171203T102401_N0500_R065_T33UVB_20231030T063910.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171206T103421_N0500_R108_T33UVB_20230806T185959,L2A,S2A_MSIL2A_20171206T103421_N0500_R108_T33UVB_20230806T185959.SAFE,S2A,2017-12-06T10:34:21Z,2017-12-06,2017,T33UVB,108,N0500,2023-08-06T18:59:59Z,S2A_MSIL2A_20171206T103421_N0500_R108_T33UVB_20230806T185959.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171208T102359_N0500_R065_T33UVB_20230806T172403,L2A,S2B_MSIL2A_20171208T102359_N0500_R065_T33UVB_20230806T172403.SAFE,S2B,2017-12-08T10:23:59Z,2017-12-08,2017,T33UVB,65,N0500,2023-08-06T17:24:03Z,S2B_MSIL2A_20171208T102359_N0500_R065_T33UVB_20230806T172403.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171211T103419_N0500_R108_T33UVB_20230820T005815,L2A,S2B_MSIL2A_20171211T103419_N0500_R108_T33UVB_20230820T005815.SAFE,S2B,2017-12-11T10:34:19Z,2017-12-11,2017,T33UVB,108,N0500,2023-08-20T00:58:15Z,S2B_MSIL2A_20171211T103419_N0500_R108_T33UVB_20230820T005815.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171213T102431_N0500_R065_T33UVB_20230719T020608,L2A,S2A_MSIL2A_20171213T102431_N0500_R065_T33UVB_20230719T020608.SAFE,S2A,2017-12-13T10:24:31Z,2017-12-13,2017,T33UVB,65,N0500,2023-07-19T02:06:08Z,S2A_MSIL2A_20171213T102431_N0500_R065_T33UVB_20230719T020608.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171216T103431_N0500_R108_T33UVB_20230719T044830,L2A,S2A_MSIL2A_20171216T103431_N0500_R108_T33UVB_20230719T044830.SAFE,S2A,2017-12-16T10:34:31Z,2017-12-16,2017,T33UVB,108,N0500,2023-07-19T04:48:30Z,S2A_MSIL2A_20171216T103431_N0500_R108_T33UVB_20230719T044830.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171218T102419_N0500_R065_T33UVB_20230806T184623,L2A,S2B_MSIL2A_20171218T102419_N0500_R065_T33UVB_20230806T184623.SAFE,S2B,2017-12-18T10:24:19Z,2017-12-18,2017,T33UVB,65,N0500,2023-08-06T18:46:23Z,S2B_MSIL2A_20171218T102419_N0500_R065_T33UVB_20230806T184623.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171221T103429_N0500_R108_T33UVB_20230908T071610,L2A,S2B_MSIL2A_20171221T103429_N0500_R108_T33UVB_20230908T071610.SAFE,S2B,2017-12-21T10:34:29Z,2017-12-21,2017,T33UVB,108,N0500,2023-09-08T07:16:10Z,S2B_MSIL2A_20171221T103429_N0500_R108_T33UVB_20230908T071610.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171223T102431_N0500_R065_T33UVB_20230908T104028,L2A,S2A_MSIL2A_20171223T102431_N0500_R065_T33UVB_20230908T104028.SAFE,S2A,2017-12-23T10:24:31Z,2017-12-23,2017,T33UVB,65,N0500,2023-09-08T10:40:28Z,S2A_MSIL2A_20171223T102431_N0500_R065_T33UVB_20230908T104028.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20171226T103431_N0500_R108_T33UVB_20230807T075704,L2A,S2A_MSIL2A_20171226T103431_N0500_R108_T33UVB_20230807T075704.SAFE,S2A,2017-12-26T10:34:31Z,2017-12-26,2017,T33UVB,108,N0500,2023-08-07T07:57:04Z,S2A_MSIL2A_20171226T103431_N0500_R108_T33UVB_20230807T075704.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171228T102429_N0500_R065_T33UVB_20230925T132402,L2A,S2B_MSIL2A_20171228T102429_N0500_R065_T33UVB_20230925T132402.SAFE,S2B,2017-12-28T10:24:29Z,2017-12-28,2017,T33UVB,65,N0500,2023-09-25T13:24:02Z,S2B_MSIL2A_20171228T102429_N0500_R065_T33UVB_20230925T132402.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20171231T103429_N0500_R108_T33UVB_20230915T142245,L2A,S2B_MSIL2A_20171231T103429_N0500_R108_T33UVB_20230915T142245.SAFE,S2B,2017-12-31T10:34:29Z,2017-12-31,2017,T33UVB,108,N0500,2023-09-15T14:22:45Z,S2B_MSIL2A_20171231T103429_N0500_R108_T33UVB_20230915T142245.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20180102T102421_N0500_R065_T33UVB_20230906T025531,L2A,S2A_MSIL2A_20180102T102421_N0500_R065_T33UVB_20230906T025531.SAFE,S2A,2018-01-02T10:24:21Z,2018-01-02,2018,T33UVB,65,N0500,2023-09-06T02:55:31Z,S2A_MSIL2A_20180102T102421_N0500_R065_T33UVB_20230906T025531.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20180105T103421_N0500_R108_T33UVB_20230802T013118,L2A,S2A_MSIL2A_20180105T103421_N0500_R108_T33UVB_20230802T013118.SAFE,S2A,2018-01-05T10:34:21Z,2018-01-05,2018,T33UVB,108,N0500,2023-08-02T01:31:18Z,S2A_MSIL2A_20180105T103421_N0500_R108_T33UVB_20230802T013118.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20180107T102359_N0500_R065_T33UVB_20230802T022226,L2A,S2B_MSIL2A_20180107T102359_N0500_R065_T33UVB_20230802T022226.SAFE,S2B,2018-01-07T10:23:59Z,2018-01-07,2018,T33UVB,65,N0500,2023-08-02T02:22:26Z,S2B_MSIL2A_20180107T102359_N0500_R065_T33UVB_20230802T022226.SAFE,,True,25,31,2,3,2,2,inventoried
