product_id,platform,acquisition_datetime,date,processing_baseline,central_scl,water_pixel_count_3x3,bad_pixel_count_3x3,persistent_nonwater_pixel_count_3x3,class2_pixel_count_3x3,water_fraction_3x3,bad_scl_fraction_3x3,persistent_nonwater_fraction_3x3,class2_fraction_3x3,central_is_water,central_is_obvious_bad,central_is_persistent_nonwater,central_is_class2,passes_final_rule,final_rule_failure_reasons,qc_rule_id,mask_version
S2A_MSIL2A_20210406T102021_N0500_R065_T34VCM_20230514T030227,S2A,2021-04-06T10:20:21Z,2021-04-06,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210408T100549_N0500_R022_T34VCM_20230513T124455,S2B,2021-04-08T10:05:49Z,2021-04-08,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210411T101559_N0500_R065_T34VCM_20230517T043437,S2B,2021-04-11T10:15:59Z,2021-04-11,N0500,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210413T101021_N0500_R022_T34VCM_20230513T131428,S2A,2021-04-13T10:10:21Z,2021-04-13,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210416T102021_N0500_R065_T34VCM_20230510T040946,S2A,2021-04-16T10:20:21Z,2021-04-16,N0500,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210418T100549_N0500_R022_T34VCM_20230525T063818,S2B,2021-04-18T10:05:49Z,2021-04-18,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210421T101549_N0500_R065_T34VCM_20230518T200516,S2B,2021-04-21T10:15:49Z,2021-04-21,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210423T101021_N0500_R022_T34VCM_20230512T140300,S2A,2021-04-23T10:10:21Z,2021-04-23,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210426T102021_N0500_R065_T34VCM_20230510T054413,S2A,2021-04-26T10:20:21Z,2021-04-26,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210428T100549_N0500_R022_T34VCM_20230513T014806,S2B,2021-04-28T10:05:49Z,2021-04-28,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210501T101559_N0500_R065_T34VCM_20230226T142818,S2B,2021-05-01T10:15:59Z,2021-05-01,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210503T101021_N0500_R022_T34VCM_20230207T103751,S2A,2021-05-03T10:10:21Z,2021-05-03,N0500,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210506T102021_N0500_R065_T34VCM_20230304T114604,S2A,2021-05-06T10:20:21Z,2021-05-06,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210508T100549_N0500_R022_T34VCM_20230207T093304,S2B,2021-05-08T10:05:49Z,2021-05-08,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210511T101559_N0500_R065_T34VCM_20230306T080813,S2B,2021-05-11T10:15:59Z,2021-05-11,N0500,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210513T101021_N0500_R022_T34VCM_20230208T230237,S2A,2021-05-13T10:10:21Z,2021-05-13,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210516T102021_N0500_R065_T34VCM_20230825T012842,S2A,2021-05-16T10:20:21Z,2021-05-16,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210518T100559_N0500_R022_T34VCM_20230222T190943,S2B,2021-05-18T10:05:59Z,2021-05-18,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210521T101559_N0500_R065_T34VCM_20230224T151553,S2B,2021-05-21T10:15:59Z,2021-05-21,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210523T101031_N0500_R022_T34VCM_20230206T045340,S2A,2021-05-23T10:10:31Z,2021-05-23,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210526T102021_N0500_R065_T34VCM_20230214T091236,S2A,2021-05-26T10:20:21Z,2021-05-26,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210528T100559_N0500_R022_T34VCM_20230227T082312,S2B,2021-05-28T10:05:59Z,2021-05-28,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210531T101559_N0500_R065_T34VCM_20230228T192404,S2B,2021-05-31T10:15:59Z,2021-05-31,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210602T101031_N0500_R022_T34VCM_20230313T040411,S2A,2021-06-02T10:10:31Z,2021-06-02,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210605T102021_N0500_R065_T34VCM_20230130T074617,S2A,2021-06-05T10:20:21Z,2021-06-05,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210607T100559_N0500_R022_T34VCM_20230314T071412,S2B,2021-06-07T10:05:59Z,2021-06-07,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210610T101559_N0500_R065_T34VCM_20230321T102457,S2B,2021-06-10T10:15:59Z,2021-06-10,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210612T101031_N0500_R022_T34VCM_20230316T113702,S2A,2021-06-12T10:10:31Z,2021-06-12,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210615T102021_N0500_R065_T34VCM_20230216T024207,S2A,2021-06-15T10:20:21Z,2021-06-15,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210617T100559_N0500_R022_T34VCM_20230321T221728,S2B,2021-06-17T10:05:59Z,2021-06-17,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210620T101559_N0500_R065_T34VCM_20230308T092944,S2B,2021-06-20T10:15:59Z,2021-06-20,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210622T101031_N0500_R022_T34VCM_20230131T142620,S2A,2021-06-22T10:10:31Z,2021-06-22,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210625T102021_N0500_R065_T34VCM_20230220T093842,S2A,2021-06-25T10:20:21Z,2021-06-25,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210627T100559_N0500_R022_T34VCM_20230318T220525,S2B,2021-06-27T10:05:59Z,2021-06-27,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210630T101559_N0500_R065_T34VCM_20230319T172945,S2B,2021-06-30T10:15:59Z,2021-06-30,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210702T101031_N0500_R022_T34VCM_20230125T130514,S2A,2021-07-02T10:10:31Z,2021-07-02,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210705T102031_N0500_R065_T34VCM_20230123T033750,S2A,2021-07-05T10:20:31Z,2021-07-05,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210707T100559_N0500_R022_T34VCM_20230122T095743,S2B,2021-07-07T10:05:59Z,2021-07-07,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210710T101559_N0500_R065_T34VCM_20230204T215947,S2B,2021-07-10T10:15:59Z,2021-07-10,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210712T101031_N0500_R022_T34VCM_20230206T131341,S2A,2021-07-12T10:10:31Z,2021-07-12,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210715T102031_N0500_R065_T34VCM_20230129T103739,S2A,2021-07-15T10:20:31Z,2021-07-15,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210717T100559_N0500_R022_T34VCM_20230825T125855,S2B,2021-07-17T10:05:59Z,2021-07-17,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210720T101559_N0500_R065_T34VCM_20230214T123833,S2B,2021-07-20T10:15:59Z,2021-07-20,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210722T101031_N0500_R022_T34VCM_20230129T160242,S2A,2021-07-22T10:10:31Z,2021-07-22,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210725T102031_N0500_R065_T34VCM_20230128T072917,S2A,2021-07-25T10:20:31Z,2021-07-25,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210727T100559_N0500_R022_T34VCM_20230222T034550,S2B,2021-07-27T10:05:59Z,2021-07-27,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210730T101559_N0500_R065_T34VCM_20230129T082940,S2B,2021-07-30T10:15:59Z,2021-07-30,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210801T101031_N0500_R022_T34VCM_20230115T120003,S2A,2021-08-01T10:10:31Z,2021-08-01,N0500,6,5,4,0,0,0.5555555556,0.4444444444,0,0,True,False,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210804T102031_N0500_R065_T34VCM_20230116T123301,S2A,2021-08-04T10:20:31Z,2021-08-04,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210806T100559_N0500_R022_T34VCM_20230211T085202,S2B,2021-08-06T10:05:59Z,2021-08-06,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210809T101559_N0500_R065_T34VCM_20230116T103230,S2B,2021-08-09T10:15:59Z,2021-08-09,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210811T101031_N0500_R022_T34VCM_20230116T212140,S2A,2021-08-11T10:10:31Z,2021-08-11,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210814T102031_N0500_R065_T34VCM_20230114T070337,S2A,2021-08-14T10:20:31Z,2021-08-14,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210816T100559_N0500_R022_T34VCM_20230213T154819,S2B,2021-08-16T10:05:59Z,2021-08-16,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210819T101559_N0500_R065_T34VCM_20230210T150758,S2B,2021-08-19T10:15:59Z,2021-08-19,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210821T101031_N0500_R022_T34VCM_20230119T144054,S2A,2021-08-21T10:10:31Z,2021-08-21,N0500,6,8,1,0,0,0.8888888889,0.1111111111,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210824T102031_N0500_R065_T34VCM_20230122T180313,S2A,2021-08-24T10:20:31Z,2021-08-24,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210826T100549_N0500_R022_T34VCM_20230218T042507,S2B,2021-08-26T10:05:49Z,2021-08-26,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210829T101559_N0500_R065_T34VCM_20230225T114433,S2B,2021-08-29T10:15:59Z,2021-08-29,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210831T101031_N0500_R022_T34VCM_20230122T035831,S2A,2021-08-31T10:10:31Z,2021-08-31,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210903T102021_N0500_R065_T34VCM_20230110T145151,S2A,2021-09-03T10:20:21Z,2021-09-03,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210905T100549_N0500_R022_T34VCM_20230116T173707,S2B,2021-09-05T10:05:49Z,2021-09-05,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210908T101559_N0500_R065_T34VCM_20230116T194420,S2B,2021-09-08T10:15:59Z,2021-09-08,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210910T101031_N0500_R022_T34VCM_20230110T071642,S2A,2021-09-10T10:10:31Z,2021-09-10,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210913T102021_N0500_R065_T34VCM_20230110T161847,S2A,2021-09-13T10:20:21Z,2021-09-13,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210915T100629_N0500_R022_T34VCM_20230117T160231,S2B,2021-09-15T10:06:29Z,2021-09-15,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210918T101639_N0500_R065_T34VCM_20230125T035307,S2B,2021-09-18T10:16:39Z,2021-09-18,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210920T101031_N0500_R022_T34VCM_20230119T062025,S2A,2021-09-20T10:10:31Z,2021-09-20,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210923T102031_N0500_R065_T34VCM_20230122T114949,S2A,2021-09-23T10:20:31Z,2021-09-23,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210925T101019_N0500_R022_T34VCM_20230114T073621,S2B,2021-09-25T10:10:19Z,2021-09-25,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20210928T101719_N0500_R065_T34VCM_20230125T155519,S2B,2021-09-28T10:17:19Z,2021-09-28,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20210930T101031_N0500_R022_T34VCM_20230112T162417,S2A,2021-09-30T10:10:31Z,2021-09-30,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20211003T101851_N0500_R065_T34VCM_20230111T051344,S2A,2021-10-03T10:18:51Z,2021-10-03,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20211005T101029_N0500_R022_T34VCM_20230111T133418,S2B,2021-10-05T10:10:29Z,2021-10-05,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20211008T101829_N0500_R065_T34VCM_20230107T082135,S2B,2021-10-08T10:18:29Z,2021-10-08,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20211010T100941_N0500_R022_T34VCM_20230111T155216,S2A,2021-10-10T10:09:41Z,2021-10-10,N0500,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20211013T101951_N0500_R065_T34VCM_20230115T025636,S2A,2021-10-13T10:19:51Z,2021-10-13,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20211015T101029_N0500_R022_T34VCM_20230115T082738,S2B,2021-10-15T10:10:29Z,2021-10-15,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20211018T101939_N0500_R065_T34VCM_20230111T001402,S2B,2021-10-18T10:19:39Z,2021-10-18,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20211020T101041_N0500_R022_T34VCM_20230105T040417,S2A,2021-10-20T10:10:41Z,2021-10-20,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20211023T102101_N0500_R065_T34VCM_20230104T155031,S2A,2021-10-23T10:21:01Z,2021-10-23,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20211025T101029_N0500_R022_T34VCM_20230103T124020,S2B,2021-10-25T10:10:29Z,2021-10-25,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20211028T102039_N0500_R065_T34VCM_20230108T010406,S2B,2021-10-28T10:20:39Z,2021-10-28,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20211030T101141_N0500_R022_T34VCM_20230106T162512,S2A,2021-10-30T10:11:41Z,2021-10-30,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20211102T102201_N0500_R065_T34VCM_20230112T180408,S2A,2021-11-02T10:22:01Z,2021-11-02,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
