method,duration_days,observations_removed,analysis_role,metric,metric_label,unit,favorable_direction,equal_year_estimate,cluster_bootstrap_ci_lower,cluster_bootstrap_ci_upper,n_years_in_stratum,n_years_metric_available,n_scenarios_total,n_reconstruction_failures_total,n_metric_available_total,n_metric_unavailable_total,a_gap_observed_minimum,a_gap_observed_maximum,window_midpoint_relative_position_observed_minimum,window_midpoint_relative_position_observed_maximum,observations_removed_observed_minimum,observations_removed_observed_maximum,resulting_maximum_internal_gap_days_observed_minimum,resulting_maximum_internal_gap_days_observed_maximum
timesat_smoothing_spline,30,7,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.24337745669179295,0.20645440148902625,0.27235439739071793,7,7,93,0,93,0,0.2190015602445356,10.492798556141418,0.1044444444444444,0.79777777777777781,7,7,32,55
timesat_smoothing_spline,30,7,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.5714285714285714,0.14285714285714285,0.8571428571428571,7,7,93,0,93,0,0.2190015602445356,10.492798556141418,0.1044444444444444,0.79777777777777781,7,7,32,55
timesat_smoothing_spline,30,7,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.7142857142857143,0.42857142857142855,1,7,7,93,0,93,0,0.2190015602445356,10.492798556141418,0.1044444444444444,0.79777777777777781,7,7,32,55
timesat_smoothing_spline,30,7,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.40476190476190477,0.11904761904761905,0.76190476190476186,7,7,93,0,93,0,0.2190015602445356,10.492798556141418,0.1044444444444444,0.79777777777777781,7,7,32,55
timesat_smoothing_spline,30,7,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.79081965877911442,0.76090597823350836,0.83020862002241547,7,7,93,0,93,0,0.2190015602445356,10.492798556141418,0.1044444444444444,0.79777777777777781,7,7,32,55
timesat_smoothing_spline,30,7,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.0524322096486056,3.6701699679051161,6.5431883442273682,7,7,93,0,93,0,0.2190015602445356,10.492798556141418,0.1044444444444444,0.79777777777777781,7,7,32,55
timesat_smoothing_spline,30,8,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,203.35380962432998,131.74812063346488,291.22651828984687,6,6,83,0,83,0,0.22815988712202001,7.3850596293587074,0.1133333333333333,0.62888888888888894,8,8,32,55
timesat_smoothing_spline,30,8,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,53.75595238095238,3.1666666666666665,114.35119047619048,6,6,83,0,83,0,0.22815988712202001,7.3850596293587074,0.1133333333333333,0.62888888888888894,8,8,32,55
timesat_smoothing_spline,30,8,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.11440253735138776,0.090264247548415541,0.13729461186337097,6,6,83,0,83,0,0.22815988712202001,7.3850596293587074,0.1133333333333333,0.62888888888888894,8,8,32,55
timesat_smoothing_spline,30,8,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,0.789021941133492,0.44314728319664304,1.1291497913319741,6,6,83,0,83,0,0.22815988712202001,7.3850596293587074,0.1133333333333333,0.62888888888888894,8,8,32,55
timesat_smoothing_spline,30,8,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.2318285992706447,0.18927575596697602,0.2692181712284929,6,6,83,0,83,0,0.22815988712202001,7.3850596293587074,0.1133333333333333,0.62888888888888894,8,8,32,55
timesat_smoothing_spline,30,8,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.68452380952380965,0.35119047619047622,1,6,6,83,0,83,0,0.22815988712202001,7.3850596293587074,0.1133333333333333,0.62888888888888894,8,8,32,55
timesat_smoothing_spline,30,8,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.68452380952380965,0.35119047619047622,1,6,6,83,0,83,0,0.22815988712202001,7.3850596293587074,0.1133333333333333,0.62888888888888894,8,8,32,55
timesat_smoothing_spline,30,8,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.5,0.16666666666666666,0.83333333333333337,6,6,83,0,83,0,0.22815988712202001,7.3850596293587074,0.1133333333333333,0.62888888888888894,8,8,32,55
timesat_smoothing_spline,30,8,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.79926938464279251,0.75477649185976359,0.84977604044040655,6,6,83,0,83,0,0.22815988712202001,7.3850596293587074,0.1133333333333333,0.62888888888888894,8,8,32,55
timesat_smoothing_spline,30,8,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.1672597827258508,3.2976033950914445,7.1736773230675626,6,6,83,0,83,0,0.22815988712202001,7.3850596293587074,0.1133333333333333,0.62888888888888894,8,8,32,55
timesat_smoothing_spline,30,9,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,198.5378552639601,131.17942170114185,280.65513217945272,5,5,80,0,80,0,0.33596505568063523,5.3241288406661047,0.069819819819819801,0.59777777777777774,9,9,32,48
timesat_smoothing_spline,30,9,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,64.303036414565824,2.4240000000000004,138.66722689075633,5,5,80,0,80,0,0.33596505568063523,5.3241288406661047,0.069819819819819801,0.59777777777777774,9,9,32,48
timesat_smoothing_spline,30,9,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.1168275376821772,0.091013233017216338,0.13976689082585933,5,5,80,0,80,0,0.33596505568063523,5.3241288406661047,0.069819819819819801,0.59777777777777774,9,9,32,48
timesat_smoothing_spline,30,9,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,0.7264574048898591,0.35877194792302902,1.1282607003108451,5,5,80,0,80,0,0.33596505568063523,5.3241288406661047,0.069819819819819801,0.59777777777777774,9,9,32,48
timesat_smoothing_spline,30,9,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.22151874703913066,0.17485568625043396,0.26486225988380069,5,5,80,0,80,0,0.33596505568063523,5.3241288406661047,0.069819819819819801,0.59777777777777774,9,9,32,48
timesat_smoothing_spline,30,9,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.6352941176470589,0.23529411764705882,1,5,5,80,0,80,0,0.33596505568063523,5.3241288406661047,0.069819819819819801,0.59777777777777774,9,9,32,48
timesat_smoothing_spline,30,9,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.6352941176470589,0.23529411764705882,1,5,5,80,0,80,0,0.33596505568063523,5.3241288406661047,0.069819819819819801,0.59777777777777774,9,9,32,48
timesat_smoothing_spline,30,9,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.59999999999999998,0.20000000000000001,1,5,5,80,0,80,0,0.33596505568063523,5.3241288406661047,0.069819819819819801,0.59777777777777774,9,9,32,48
timesat_smoothing_spline,30,9,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.80420316023219185,0.74597281271406923,0.86170374721658349,5,5,80,0,80,0,0.33596505568063523,5.3241288406661047,0.069819819819819801,0.59777777777777774,9,9,32,48
timesat_smoothing_spline,30,9,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,4.5710131117068471,2.8209982978067787,6.7687847624749482,5,5,80,0,80,0,0.33596505568063523,5.3241288406661047,0.069819819819819801,0.59777777777777774,9,9,32,48
timesat_smoothing_spline,30,10,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,204.34069352470601,89.768704965628856,381.19750728260215,3,3,22,0,22,0,0.34108523806277202,1.8946891752103392,0.092342342342342301,0.30888888888888882,10,10,32,50
timesat_smoothing_spline,30,10,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,53.666666666666664,3,151,3,3,22,0,22,0,0.34108523806277202,1.8946891752103392,0.092342342342342301,0.30888888888888882,10,10,32,50
timesat_smoothing_spline,30,10,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.16631948003354305,0.065621464331731855,0.35924008831123572,3,3,22,0,22,0,0.34108523806277202,1.8946891752103392,0.092342342342342301,0.30888888888888882,10,10,32,50
timesat_smoothing_spline,30,10,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,0.62094063301215974,0.1401809518984182,0.98176909027558656,3,3,22,0,22,0,0.34108523806277202,1.8946891752103392,0.092342342342342301,0.30888888888888882,10,10,32,50
timesat_smoothing_spline,30,10,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.25004386218400748,0.18934087509791886,0.33352982571193363,3,3,22,0,22,0,0.34108523806277202,1.8946891752103392,0.092342342342342301,0.30888888888888882,10,10,32,50
timesat_smoothing_spline,30,10,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.66666666666666663,0,1,3,3,22,0,22,0,0.34108523806277202,1.8946891752103392,0.092342342342342301,0.30888888888888882,10,10,32,50
timesat_smoothing_spline,30,10,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.66666666666666663,0,1,3,3,22,0,22,0,0.34108523806277202,1.8946891752103392,0.092342342342342301,0.30888888888888882,10,10,32,50
timesat_smoothing_spline,30,10,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.33333333333333331,0,1,3,3,22,0,22,0,0.34108523806277202,1.8946891752103392,0.092342342342342301,0.30888888888888882,10,10,32,50
timesat_smoothing_spline,30,10,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.79360885493733668,0.73696918467089434,0.83582591618928659,3,3,22,0,22,0,0.34108523806277202,1.8946891752103392,0.092342342342342301,0.30888888888888882,10,10,32,50
timesat_smoothing_spline,30,10,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,3.7501168677525611,3.5561449978615109,3.9859016691479603,3,3,22,0,22,0,0.34108523806277202,1.8946891752103392,0.092342342342342301,0.30888888888888882,10,10,32,50
timesat_smoothing_spline,30,11,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,114.23917997419103,91.01412261627857,137.46423733210349,2,2,8,0,8,0,0.36054362256212902,0.80968796509543584,0.17999999999999991,0.28666666666666663,11,11,35,37
timesat_smoothing_spline,30,11,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,77,3,151,2,2,8,0,8,0,0.36054362256212902,0.80968796509543584,0.17999999999999991,0.28666666666666663,11,11,35,37
timesat_smoothing_spline,30,11,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.069116873602850265,0.066531872140015519,0.071701875065684997,2,2,8,0,8,0,0.36054362256212902,0.80968796509543584,0.17999999999999991,0.28666666666666663,11,11,35,37
timesat_smoothing_spline,30,11,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,0.86132292441011071,0.74087185686247425,0.98177399195774717,2,2,8,0,8,0,0.36054362256212902,0.80968796509543584,0.17999999999999991,0.28666666666666663,11,11,35,37
timesat_smoothing_spline,30,11,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.21536827953176407,0.18806954101479154,0.24266701804873661,2,2,8,0,8,0,0.36054362256212902,0.80968796509543584,0.17999999999999991,0.28666666666666663,11,11,35,37
timesat_smoothing_spline,30,11,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.5,0,1,2,2,8,0,8,0,0.36054362256212902,0.80968796509543584,0.17999999999999991,0.28666666666666663,11,11,35,37
timesat_smoothing_spline,30,11,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.5,0,1,2,2,8,0,8,0,0.36054362256212902,0.80968796509543584,0.17999999999999991,0.28666666666666663,11,11,35,37
timesat_smoothing_spline,30,11,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.5,0,1,2,2,8,0,8,0,0.36054362256212902,0.80968796509543584,0.17999999999999991,0.28666666666666663,11,11,35,37
timesat_smoothing_spline,30,11,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.80818199427075621,0.77896869166646077,0.83739529687505154,2,2,8,0,8,0,0.36054362256212902,0.80968796509543584,0.17999999999999991,0.28666666666666663,11,11,35,37
timesat_smoothing_spline,30,11,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,3.9594149993962153,3.9591382318217008,3.9596917669707294,2,2,8,0,8,0,0.36054362256212902,0.80968796509543584,0.17999999999999991,0.28666666666666663,11,11,35,37
timesat_smoothing_spline,45,1,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,29.950406581046536,29.950406581046536,29.950406581046536,1,1,7,0,7,0,1.1040128032715055,1.1440300609542171,0.86936936936936915,0.89639639639639634,1,1,52,52
timesat_smoothing_spline,45,1,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,1,1,1,1,1,7,0,7,0,1.1040128032715055,1.1440300609542171,0.86936936936936915,0.89639639639639634,1,1,52,52
timesat_smoothing_spline,45,1,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.028225228391003197,0.028225228391003197,0.028225228391003197,1,1,7,0,7,0,1.1040128032715055,1.1440300609542171,0.86936936936936915,0.89639639639639634,1,1,52,52
timesat_smoothing_spline,45,1,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,0.1359343818395673,0.1359343818395673,0.1359343818395673,1,1,7,0,7,0,1.1040128032715055,1.1440300609542171,0.86936936936936915,0.89639639639639634,1,1,52,52
timesat_smoothing_spline,45,1,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.21203497478035471,0.21203497478035471,0.21203497478035471,1,1,7,0,7,0,1.1040128032715055,1.1440300609542171,0.86936936936936915,0.89639639639639634,1,1,52,52
timesat_smoothing_spline,45,1,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,1,1,1,1,1,7,0,7,0,1.1040128032715055,1.1440300609542171,0.86936936936936915,0.89639639639639634,1,1,52,52
timesat_smoothing_spline,45,1,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,1,1,1,1,1,7,0,7,0,1.1040128032715055,1.1440300609542171,0.86936936936936915,0.89639639639639634,1,1,52,52
timesat_smoothing_spline,45,1,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,1,1,1,1,1,7,0,7,0,1.1040128032715055,1.1440300609542171,0.86936936936936915,0.89639639639639634,1,1,52,52
timesat_smoothing_spline,45,1,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.84179429052622445,0.84179429052622445,0.84179429052622445,1,1,7,0,7,0,1.1040128032715055,1.1440300609542171,0.86936936936936915,0.89639639639639634,1,1,52,52
timesat_smoothing_spline,45,1,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,2.2607486851508618,2.2607486851508618,2.2607486851508618,1,1,7,0,7,0,1.1040128032715055,1.1440300609542171,0.86936936936936915,0.89639639639639634,1,1,52,52
timesat_smoothing_spline,45,2,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,121.24840398818681,113.0369887796619,129.45981919671172,2,2,44,0,44,0,0.66840122577727257,6.1399277457166495,0.40540540540540532,0.86486486486486491,2,2,47,63
timesat_smoothing_spline,45,2,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,76,1,151,2,2,44,0,44,0,0.66840122577727257,6.1399277457166495,0.40540540540540532,0.86486486486486491,2,2,47,63
