control_version,date,year,observation_method,product_level,reflectance_quantity,source_product_id,method_product_available,exact_three_method_source_alignment,processing_baseline,sensing_datetime,generation_time,generation_lag_days,generation_context,official_product_context,l1c_l2a_baseline_pair_status,radiometric_conversion_status,empirical_cross_baseline_correction_applied,source_failure_reason,ndci_observation_eligible,mci_observation_eligible,common_b456_observation_eligible,B4_reflectance_valid_pixel_count,B4_reflectance_valid_pixel_fraction,B4_reflectance_median,B4_reflectance_mean,B4_reflectance_SD,B4_reflectance_IQR,B4_reflectance_min,B4_reflectance_max,B5_reflectance_valid_pixel_count,B5_reflectance_valid_pixel_fraction,B5_reflectance_median,B5_reflectance_mean,B5_reflectance_SD,B5_reflectance_IQR,B5_reflectance_min,B5_reflectance_max,B6_reflectance_valid_pixel_count,B6_reflectance_valid_pixel_fraction,B6_reflectance_median,B6_reflectance_mean,B6_reflectance_SD,B6_reflectance_IQR,B6_reflectance_min,B6_reflectance_max,b4_b5_b6_reflectance_summary_complete
erken_s2_processing_baseline_control_v1.0,2024-05-20,2024,L2A,L2A,BOA,S2A_MSIL2A_20240520T102021_N0510_R065_T34VCM_20240520T145649,True,True,N0510,2024-05-20T10:20:21Z,2024-05-20T14:56:49Z,0.19199074074074074,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0135,0.013277777777777779,0.0010084366338270559,0.0017999999999999995,0.0119,0.0145,9.0,1.0,0.0134,0.013433333333333334,0.00039370039370059033,0.0005999999999999998,0.0128,0.014,9.0,1.0,0.0124,0.012677777777777777,0.0006036923425424943,0.0005000000000000004,0.012,0.0138,True
erken_s2_processing_baseline_control_v1.0,2024-05-20,2024,ACOLITE,L2R,rhos,S2A_MSIL1C_20240520T102021_N0510_R065_T34VCM_20240520T135434,True,True,N0510,2024-05-20T10:20:21Z,2024-05-20T13:54:34Z,0.1487615740740741,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.01178712397813797,0.011430377761522928,0.001061603866237611,0.0008979616686701775,0.009600686840713024,0.012703029438853264,9.0,1.0,0.012172277085483074,0.012182109885745578,0.0003735433104281608,0.0005832472816109657,0.011623863130807877,0.012747937813401222,9.0,1.0,0.014390798285603523,0.01465017307135794,0.000598787840877618,0.0005702879279851913,0.01395553071051836,0.015723632648587227,True
erken_s2_processing_baseline_control_v1.0,2024-05-22,2024,L1C,L1C,TOA,S2B_MSIL1C_20240522T100559_N0510_R022_T34VCM_20240522T120905,True,True,N0510,2024-05-22T10:05:59Z,2024-05-22T12:09:05Z,0.08548611111111111,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.02515,0.02518888888888889,0.00015667996397469275,9.99999999999994e-05,0.024975,0.0255,9.0,1.0,0.0214,0.02133333333333333,0.0004092676385936219,0.000499999999999997,0.0207,0.022,9.0,1.0,0.0202,0.020344444444444443,0.00034318767136623274,0.00020000000000000226,0.0199,0.0209,True
erken_s2_processing_baseline_control_v1.0,2024-05-22,2024,L2A,L2A,BOA,S2B_MSIL2A_20240522T100559_N0510_R022_T34VCM_20240522T125149,True,True,N0510,2024-05-22T10:05:59Z,2024-05-22T12:51:49Z,0.11516203703703703,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0052,0.005244444444444444,0.00019436506316150988,0.00019999999999999966,0.005,0.0056,9.0,1.0,0.0042,0.004111111111111111,0.0005035981643246042,0.0005999999999999998,0.0033,0.0049,9.0,1.0,0.0036,0.003822222222222222,0.00039616214413349044,0.0004000000000000002,0.0034,0.0045,True
erken_s2_processing_baseline_control_v1.0,2024-05-22,2024,ACOLITE,L2R,rhos,S2B_MSIL1C_20240522T100559_N0510_R022_T34VCM_20240522T120905,True,True,N0510,2024-05-22T10:05:59Z,2024-05-22T12:09:05Z,0.08548611111111111,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.006514536216855049,0.006487612457325061,0.00021489330851716406,0.0003296756185591221,0.006173808593302965,0.0068481359630823135,9.0,1.0,0.006168560590595007,0.006097772158682346,0.0004519119663792165,0.0005448809824883938,0.005398725159466267,0.006836536340415478,9.0,1.0,0.007491922937333584,0.0076479654138286906,0.0003748545336937727,0.00021772459149360657,0.0071631502360105515,0.00825792457908392,True
erken_s2_processing_baseline_control_v1.0,2024-05-25,2024,L1C,L1C,TOA,S2B_MSIL1C_20240525T101559_N0510_R065_T34VCM_20240525T122128,True,True,N0510,2024-05-25T10:15:59Z,2024-05-25T12:21:28Z,0.0871412037037037,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.038075,0.03804166666666667,0.00025433737436719847,0.0001999999999999988,0.03745,0.03825,9.0,1.0,0.0347,0.034555555555555555,0.0002351122663277655,0.00010000000000000286,0.0341,0.0347,9.0,1.0,0.0376,0.0375,0.00023452078799117082,0.0003999999999999976,0.0371,0.0378,True
erken_s2_processing_baseline_control_v1.0,2024-05-25,2024,L2A,L2A,BOA,S2B_MSIL2A_20240525T101559_N0510_R065_T34VCM_20240525T130132,True,True,N0510,2024-05-25T10:15:59Z,2024-05-25T13:01:32Z,0.11496527777777778,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0136,0.013544444444444444,0.00037453675090407055,0.0002999999999999999,0.0127,0.0139,9.0,1.0,0.015,0.014877777777777776,0.00039930495169036476,0.00020000000000000052,0.0141,0.0152,9.0,1.0,0.0151,0.01522222222222222,0.0002223610677354385,0.0001999999999999988,0.0149,0.0156,True
erken_s2_processing_baseline_control_v1.0,2024-05-25,2024,ACOLITE,L2R,rhos,S2B_MSIL1C_20240525T101559_N0510_R065_T34VCM_20240525T122128,True,True,N0510,2024-05-25T10:15:59Z,2024-05-25T12:21:28Z,0.0871412037037037,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.005731516517698765,0.005790420600937473,0.0003351312876192179,0.00036045676097273827,0.005260806065052748,0.0063438378274440765,9.0,1.0,0.00687314523383975,0.0067034340980980135,0.0002864583285995594,0.00012693367898464203,0.0061463890597224236,0.006884243804961443,9.0,1.0,0.013572804629802704,0.013458178275161319,0.00027974384220490065,0.0004710117354989052,0.012982829473912716,0.013818888925015926,True
erken_s2_processing_baseline_control_v1.0,2024-05-27,2024,L1C,L1C,TOA,S2A_MSIL1C_20240527T100601_N0510_R022_T34VCM_20240527T135100,True,True,N0510,2024-05-27T10:06:01Z,2024-05-27T13:51:00Z,0.15623842592592593,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.038975,0.03941111111111111,0.0017597545599063282,0.0025249999999999995,0.037175,0.0427,9.0,1.0,0.0358,0.03605555555555555,0.0019105700138382206,0.0023999999999999994,0.0332,0.0393,9.0,1.0,0.0378,0.038288888888888886,0.0019566837023676322,0.0025000000000000022,0.0362,0.0418,True
erken_s2_processing_baseline_control_v1.0,2024-05-27,2024,L2A,L2A,BOA,S2A_MSIL2A_20240527T100601_N0510_R022_T34VCM_20240527T161753,True,True,N0510,2024-05-27T10:06:01Z,2024-05-27T16:17:53Z,0.2582407407407407,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0147,0.0153,0.0024515301344262526,0.003499999999999998,0.0122,0.0199,9.0,1.0,0.0163,0.016655555555555555,0.002844780796085662,0.003599999999999999,0.0125,0.0215,9.0,1.0,0.0154,0.016066666666666667,0.0027590759322642794,0.0034000000000000002,0.0131,0.021,True
erken_s2_processing_baseline_control_v1.0,2024-05-27,2024,ACOLITE,L2R,rhos,S2A_MSIL1C_20240527T100601_N0510_R022_T34VCM_20240527T135100,True,True,N0510,2024-05-27T10:06:01Z,2024-05-27T13:51:00Z,0.15623842592592593,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.009494342841207981,0.010405000971837176,0.0029541205619101453,0.0024812789633870125,0.00701052276417613,0.01680564507842064,9.0,1.0,0.010715515352785587,0.01102151907980442,0.0022637653638342536,0.0028446968644857407,0.007642004638910294,0.014865533448755741,9.0,1.0,0.015737323090434074,0.016303694600032434,0.002268656205469134,0.0028880974277853966,0.01388050988316536,0.020374413579702377,True
erken_s2_processing_baseline_control_v1.0,2024-05-30,2024,L1C,L1C,TOA,S2A_MSIL1C_20240530T102021_N0510_R065_T34VCM_20240530T154023,True,True,N0510,2024-05-30T10:20:21Z,2024-05-30T15:40:23Z,0.22224537037037037,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.031325,0.0313111111111111,0.0002140061006399377,0.0002500000000000002,0.03095,0.031625,9.0,1.0,0.0281,0.02801111111111111,0.00035158371849548336,0.0002999999999999982,0.0275,0.0285,9.0,1.0,0.0306,0.03066666666666666,0.0003464101615137748,0.00030000000000000165,0.0302,0.0314,True
erken_s2_processing_baseline_control_v1.0,2024-05-30,2024,L2A,L2A,BOA,S2A_MSIL2A_20240530T102021_N0510_R065_T34VCM_20240530T175752,True,True,N0510,2024-05-30T10:20:21Z,2024-05-30T17:57:52Z,0.3177199074074074,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0113,0.011288888888888888,0.00026193722742502863,0.0003999999999999993,0.0109,0.0117,9.0,1.0,0.0121,0.012011111111111111,0.00045399461572920806,0.0005000000000000004,0.0113,0.0126,9.0,1.0,0.0142,0.014244444444444442,0.0003972125095937663,0.0002999999999999999,0.0136,0.015,True
erken_s2_processing_baseline_control_v1.0,2024-05-30,2024,ACOLITE,L2R,rhos,S2A_MSIL1C_20240530T102021_N0510_R065_T34VCM_20240530T154023,True,True,N0510,2024-05-30T10:20:21Z,2024-05-30T15:40:23Z,0.22224537037037037,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.0034352547954767942,0.0034817463407913842,0.00035564510820864997,0.00047664949670434,0.002975788665935397,0.004136705305427313,9.0,1.0,0.0042953649535775185,0.004193543456494808,0.00041233616632523756,0.00037048617377877235,0.003594691399484873,0.004759182222187519,9.0,1.0,0.009879286400973797,0.009946781521042189,0.0003947174713630756,0.00033300183713436127,0.009409104473888874,0.010781384073197842,True
erken_s2_processing_baseline_control_v1.0,2024-06-01,2024,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-06-01,2024,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-06-01,2024,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-06-04,2024,L1C,L1C,TOA,S2B_MSIL1C_20240604T101559_N0510_R065_T34VCM_20240604T122050,True,True,N0510,2024-06-04T10:15:59Z,2024-06-04T12:20:50Z,0.08670138888888888,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.02435,0.02429444444444445,0.00032758056685001604,0.00014999999999999736,0.023775,0.02485,9.0,1.0,0.0213,0.02125555555555556,0.00035746017649212027,0.000499999999999997,0.0207,0.0218,9.0,1.0,0.0216,0.02146666666666667,0.00028284271247461967,0.00030000000000000165,0.0209,0.0218,True
erken_s2_processing_baseline_control_v1.0,2024-06-04,2024,L2A,L2A,BOA,S2B_MSIL2A_20240604T101559_N0510_R065_T34VCM_20240604T130328,True,True,N0510,2024-06-04T10:15:59Z,2024-06-04T13:03:28Z,0.11630787037037037,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0054,0.005311111111111111,0.0004075673086879161,0.00010000000000000026,0.0047,0.006,9.0,1.0,0.005,0.004955555555555556,0.00042752517794602206,0.0005999999999999998,0.0043,0.0057,9.0,1.0,0.006,0.005822222222222222,0.00041766546953805563,0.0005000000000000004,0.005,0.0063,True
erken_s2_processing_baseline_control_v1.0,2024-06-04,2024,ACOLITE,L2R,rhos,S2B_MSIL1C_20240604T101559_N0510_R065_T34VCM_20240604T122050,True,True,N0510,2024-06-04T10:15:59Z,2024-06-04T12:20:50Z,0.08670138888888888,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.007171705365180969,0.006914596021589305,0.0005439555912215945,0.00044203130528330803,0.005841913633048534,0.0073956758715212345,9.0,1.0,0.007266441360116005,0.007217613255812062,0.0003934328524509308,0.000551244243979454,0.00660532433539629,0.007814157754182816,9.0,1.0,0.010075884871184826,0.009932836000290182,0.0003069016512623222,0.00032495055347681046,0.009318198077380657,0.010295465588569641,True
erken_s2_processing_baseline_control_v1.0,2024-06-06,2024,L1C,L1C,TOA,S2A_MSIL1C_20240606T100601_N0510_R022_T34VCM_20240606T135117,True,True,N0510,2024-06-06T10:06:01Z,2024-06-06T13:51:17Z,0.15643518518518518,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.04105,0.04140277777777778,0.0011952016333842772,0.0015249999999999986,0.039775,0.04315,9.0,1.0,0.0381,0.03836666666666667,0.0010988630487917942,0.0010000000000000009,0.0367,0.0402,9.0,1.0,0.0399,0.039933333333333335,0.0007858116822750841,0.0007999999999999952,0.0391,0.0416,True
erken_s2_processing_baseline_control_v1.0,2024-06-06,2024,L2A,L2A,BOA,S2A_MSIL2A_20240606T100601_N0510_R022_T34VCM_20240606T155900,True,True,N0510,2024-06-06T10:06:01Z,2024-06-06T15:59:00Z,0.2451273148148148,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0187,0.019155555555555554,0.0016478099944404326,0.0022000000000000006,0.0169,0.0216,9.0,1.0,0.0171,0.01753333333333333,0.0015280706789936125,0.001299999999999999,0.0152,0.02,9.0,1.0,0.0129,0.012955555555555555,0.0010760008261045985,0.0008999999999999998,0.0116,0.0151,True
erken_s2_processing_baseline_control_v1.0,2024-06-06,2024,ACOLITE,L2R,rhos,S2A_MSIL1C_20240606T100601_N0510_R022_T34VCM_20240606T135117,True,True,N0510,2024-06-06T10:06:01Z,2024-06-06T13:51:17Z,0.15643518518518518,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.02130826935172081,0.021092906594276428,0.001778069577679269,0.001539589837193489,0.018338140100240707,0.023557264357805252,9.0,1.0,0.021244294941425323,0.02155107321838538,0.001284563399443441,0.0011664964258670807,0.019602209329605103,0.02369350753724575,9.0,1.0,0.02595606818795204,0.025994256759683292,0.0008990215900359244,0.0009099487215280533,0.02503887377679348,0.027900703251361847,True
erken_s2_processing_baseline_control_v1.0,2024-06-09,2024,L1C,L1C,TOA,S2A_MSIL1C_20240609T102031_N0510_R065_T34VCM_20240609T140142,True,True,N0510,2024-06-09T10:20:31Z,2024-06-09T14:01:42Z,0.15359953703703705,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.038575,0.039333333333333324,0.0020661331636658863,0.0017749999999999988,0.036825,0.042525,9.0,1.0,0.0358,0.03587777777777777,0.0012245180457814595,0.0022000000000000006,0.0344,0.0376,9.0,1.0,0.0359,0.03628888888888889,0.001461544084559582,0.0023999999999999994,0.0345,0.0384,True
erken_s2_processing_baseline_control_v1.0,2024-06-09,2024,L2A,L2A,BOA,S2A_MSIL2A_20240609T102031_N0510_R065_T34VCM_20240609T163346,True,True,N0510,2024-06-09T10:20:31Z,2024-06-09T16:33:46Z,0.2592013888888889,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0191,0.02011111111111111,0.002726464947713634,0.0023,0.0168,0.0243,9.0,1.0,0.0186,0.01873333333333333,0.001603901493234544,0.0029,0.0168,0.021,9.0,1.0,0.0162,0.016855555555555554,0.0017536469934903598,0.0028000000000000004,0.0147,0.0194,True
erken_s2_processing_baseline_control_v1.0,2024-06-09,2024,ACOLITE,L2R,rhos,S2A_MSIL1C_20240609T102031_N0510_R065_T34VCM_20240609T140142,True,True,N0510,2024-06-09T10:20:31Z,2024-06-09T14:01:42Z,0.15359953703703705,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.02346491627395153,0.023755957475966878,0.002498412668834528,0.002387864515185356,0.02062530629336834,0.028799591585993767,9.0,1.0,0.023676110431551933,0.02376283850106928,0.0013677983368150608,0.0024583768099546432,0.02211194671690464,0.02568640559911728,9.0,1.0,0.025866691023111343,0.0262930149005519,0.0015996402988640102,0.002627529203891754,0.024334996938705444,0.02860328182578087,True
erken_s2_processing_baseline_control_v1.0,2024-06-11,2024,L1C,L1C,TOA,S2B_MSIL1C_20240611T100559_N0510_R022_T34VCM_20240611T120915,True,True,N0510,2024-06-11T10:05:59Z,2024-06-11T12:09:15Z,0.08560185185185185,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.039975,0.040133333333333326,0.0006288630614052633,0.0007499999999999937,0.039225,0.04125,9.0,1.0,0.0357,0.035611111111111114,0.00043140597018482527,0.00030000000000000165,0.0347,0.0361,9.0,1.0,0.0333,0.03324444444444444,0.0009580071908799935,0.0010999999999999968,0.0317,0.0348,True
erken_s2_processing_baseline_control_v1.0,2024-06-11,2024,L2A,L2A,BOA,S2B_MSIL2A_20240611T100559_N0510_R022_T34VCM_20240611T125329,True,True,N0510,2024-06-11T10:05:59Z,2024-06-11T12:53:29Z,0.11631944444444445,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0204,0.02061111111111111,0.0008491826135237997,0.0011000000000000003,0.0194,0.0221,9.0,1.0,0.0196,0.019477777777777778,0.0005651941652604392,0.0005000000000000004,0.0183,0.0201,9.0,1.0,0.0156,0.01557777777777778,0.0012457706227249237,0.0014000000000000002,0.0135,0.0176,True
erken_s2_processing_baseline_control_v1.0,2024-06-11,2024,ACOLITE,L2R,rhos,S2B_MSIL1C_20240611T100559_N0510_R022_T34VCM_20240611T120915,True,True,N0510,2024-06-11T10:05:59Z,2024-06-11T12:09:15Z,0.08560185185185185,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.012898582033813,0.012866275591982735,0.0009276200603546071,0.0004852497950196266,0.011032098904252052,0.014319036155939102,9.0,1.0,0.011619656346738338,0.011505755388902294,0.0005012209550831667,0.0003609778359532356,0.010446028783917427,0.01208187174052,9.0,1.0,0.011734599247574806,0.011664290188087357,0.0011066689936061582,0.0012801242992281914,0.009879992343485355,0.013460935093462467,True
erken_s2_processing_baseline_control_v1.0,2024-06-14,2024,L1C,L1C,TOA,S2B_MSIL1C_20240614T101559_N0510_R065_T34VCM_20240614T125223,True,True,N0510,2024-06-14T10:15:59Z,2024-06-14T12:52:23Z,0.10861111111111112,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.041375,0.04168333333333333,0.0006555055301063438,0.0009749999999999967,0.040925,0.042725,9.0,1.0,0.037,0.03708888888888888,0.0004935697631653613,0.0007999999999999952,0.0365,0.0378,9.0,1.0,0.0369,0.036977777777777776,0.0004969350505291841,0.0002999999999999947,0.0362,0.0378,True
erken_s2_processing_baseline_control_v1.0,2024-06-14,2024,L2A,L2A,BOA,S2B_MSIL2A_20240614T101559_N0510_R065_T34VCM_20240614T133836,True,True,N0510,2024-06-14T10:15:59Z,2024-06-14T13:38:36Z,0.14070601851851852,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0231,0.023411111111111108,0.0008207381501496758,0.0011999999999999997,0.0224,0.0247,9.0,1.0,0.0218,0.021855555555555555,0.0006207074816512022,0.0009000000000000015,0.0211,0.0228,9.0,1.0,0.019,0.01911111111111111,0.0005775907817054484,0.0002999999999999982,0.0182,0.02,True
erken_s2_processing_baseline_control_v1.0,2024-06-14,2024,ACOLITE,L2R,rhos,S2B_MSIL1C_20240614T101559_N0510_R065_T34VCM_20240614T125223,True,True,N0510,2024-06-14T10:15:59Z,2024-06-14T12:52:23Z,0.10861111111111112,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.020080439746379852,0.02034788102739387,0.0012129938828209016,0.0008441656827926636,0.01899747923016548,0.022851279005408287,9.0,1.0,0.019069956615567207,0.019176936604910426,0.0005875764160161534,0.0009536202996969223,0.018474580720067024,0.020022520795464516,9.0,1.0,0.022029822692275047,0.022120221414499812,0.0005845778491383789,0.0003515705466270447,0.02120479755103588,0.023087700828909874,True
erken_s2_processing_baseline_control_v1.0,2024-06-16,2024,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-06-16,2024,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-06-16,2024,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-06-19,2024,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-06-19,2024,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-06-19,2024,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-06-21,2024,L1C,L1C,TOA,S2B_MSIL1C_20240621T100559_N0510_R022_T34VCM_20240621T123558,True,True,N0510,2024-06-21T10:05:59Z,2024-06-21T12:35:58Z,0.10415509259259259,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.022825,0.022747222222222224,0.00019139473463093096,0.00027500000000000094,0.022475,0.022975,9.0,1.0,0.0192,0.01911111111111111,0.0003333333333333331,0.0001999999999999988,0.0185,0.0197,9.0,1.0,0.0184,0.01841111111111111,0.0001269295517643977,9.99999999999994e-05,0.0181,0.0185,True
erken_s2_processing_baseline_control_v1.0,2024-06-21,2024,L2A,L2A,BOA,S2B_MSIL2A_20240621T100559_N0510_R022_T34VCM_20240621T130723,True,True,N0510,2024-06-21T10:05:59Z,2024-06-21T13:07:23Z,0.12597222222222224,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0028,0.002766666666666667,0.00022912878474779202,0.0002999999999999999,0.0024,0.0031,9.0,1.0,0.0021,0.001988888888888889,0.00042262407777019894,0.0004000000000000002,0.0012,0.0027,9.0,1.0,0.002,0.0019555555555555554,0.00018104634152000363,0.0002999999999999999,0.0017,0.0022,True
erken_s2_processing_baseline_control_v1.0,2024-06-21,2024,ACOLITE,L2R,rhos,S2B_MSIL1C_20240621T100559_N0510_R022_T34VCM_20240621T123558,True,True,N0510,2024-06-21T10:05:59Z,2024-06-21T12:35:58Z,0.10415509259259259,near_sensing_generation,nominal_operational,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.0029519875533878803,0.0029975298481682935,0.0003659281330555654,0.0004469610285013914,0.0025008958764374256,0.0037259773816913366,9.0,1.0,0.003189787967130542,0.0030904377603696454,0.00037334330472957127,0.00023170211352407932,0.002407897962257266,0.0037520681507885456,9.0,1.0,0.005005050916224718,0.005013324475536744,0.00013906699328865115,0.00011459412053227425,0.004672681447118521,0.005111841484904289,True
erken_s2_processing_baseline_control_v1.0,2024-06-24,2024,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-06-24,2024,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-06-24,2024,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2024-06-26,2024,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
