analysis_version,date,year,measurement_regime,observation_method,metric,index_value,CHLF,log10_CHLF,method_specific_support,primary_common_support,source_product_id,valid_pixel_count
erken_s2_chlf_matchup_analysis_v1.0,2021-03-19,2021,pre_2023,L1C,MCI,-0.00018333333333333396,3.43423,0.535829377716535,True,True,S2B_MSIL1C_20210319T100649_N0500_R022_T34VCM_20230518T221153,9
erken_s2_chlf_matchup_analysis_v1.0,2021-03-19,2021,pre_2023,L2A,NDCI,-0.11587982832618023,3.43423,0.535829377716535,True,True,S2B_MSIL2A_20210319T100649_N0500_R022_T34VCM_20230520T034739,9
erken_s2_chlf_matchup_analysis_v1.0,2021-03-19,2021,pre_2023,L2A,MCI,1.9999999999999185e-05,3.43423,0.535829377716535,True,True,S2B_MSIL2A_20210319T100649_N0500_R022_T34VCM_20230520T034739,9
erken_s2_chlf_matchup_analysis_v1.0,2021-03-19,2021,pre_2023,ACOLITE,NDCI,-0.20034563026398175,3.43423,0.535829377716535,True,True,S2B_MSIL1C_20210319T100649_N0500_R022_T34VCM_20230518T221153,9
erken_s2_chlf_matchup_analysis_v1.0,2021-03-19,2021,pre_2023,ACOLITE,MCI,-0.0017817045251528399,3.43423,0.535829377716535,True,True,S2B_MSIL1C_20210319T100649_N0500_R022_T34VCM_20230518T221153,9
erken_s2_chlf_matchup_analysis_v1.0,2021-03-22,2021,pre_2023,L1C,NDCI,-0.0025008931761343225,4.19045,0.6222606630672551,True,False,S2B_MSIL1C_20210322T101649_N0500_R065_T34VCM_20230604T102539,9
erken_s2_chlf_matchup_analysis_v1.0,2021-03-22,2021,pre_2023,L1C,MCI,-0.0029750000000000054,4.19045,0.6222606630672551,True,False,S2B_MSIL1C_20210322T101649_N0500_R065_T34VCM_20230604T102539,9
erken_s2_chlf_matchup_analysis_v1.0,2021-03-22,2021,pre_2023,L2A,NDCI,0.029554003224073033,4.19045,0.6222606630672551,True,False,S2B_MSIL2A_20210322T101649_N0500_R065_T34VCM_20230605T043412,9
erken_s2_chlf_matchup_analysis_v1.0,2021-03-22,2021,pre_2023,L2A,MCI,0.001286666666666672,4.19045,0.6222606630672551,True,False,S2B_MSIL2A_20210322T101649_N0500_R065_T34VCM_20230605T043412,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-03,2021,pre_2023,L1C,NDCI,-0.04227578032398257,29.1252,1.4642689163035398,True,True,S2A_MSIL1C_20210403T101021_N0500_R022_T34VCM_20230511T155445,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-03,2021,pre_2023,L1C,MCI,0.00185833333333333,29.1252,1.4642689163035398,True,True,S2A_MSIL1C_20210403T101021_N0500_R022_T34VCM_20230511T155445,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-03,2021,pre_2023,L2A,NDCI,0.060773480662983353,29.1252,1.4642689163035398,True,True,S2A_MSIL2A_20210403T101021_N0500_R022_T34VCM_20230512T004623,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-03,2021,pre_2023,L2A,MCI,0.002919999999999999,29.1252,1.4642689163035398,True,True,S2A_MSIL2A_20210403T101021_N0500_R022_T34VCM_20230512T004623,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-03,2021,pre_2023,ACOLITE,NDCI,0.1661389260008991,29.1252,1.4642689163035398,True,True,S2A_MSIL1C_20210403T101021_N0500_R022_T34VCM_20230511T155445,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-03,2021,pre_2023,ACOLITE,MCI,0.002577546409641703,29.1252,1.4642689163035398,True,True,S2A_MSIL1C_20210403T101021_N0500_R022_T34VCM_20230511T155445,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-08,2021,pre_2023,L1C,NDCI,-0.014761703922395626,37.8682,1.5782746621674006,True,True,S2B_MSIL1C_20210408T100549_N0500_R022_T34VCM_20230512T121936,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-08,2021,pre_2023,L1C,MCI,0.0030666666666666655,37.8682,1.5782746621674006,True,True,S2B_MSIL1C_20210408T100549_N0500_R022_T34VCM_20230512T121936,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-08,2021,pre_2023,L2A,NDCI,0.12941176470588228,37.8682,1.5782746621674006,True,True,S2B_MSIL2A_20210408T100549_N0500_R022_T34VCM_20230513T124455,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-08,2021,pre_2023,L2A,MCI,0.003713333333333334,37.8682,1.5782746621674006,True,True,S2B_MSIL2A_20210408T100549_N0500_R022_T34VCM_20230513T124455,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-08,2021,pre_2023,ACOLITE,NDCI,0.13738951730924862,37.8682,1.5782746621674006,True,True,S2B_MSIL1C_20210408T100549_N0500_R022_T34VCM_20230512T121936,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-08,2021,pre_2023,ACOLITE,MCI,0.0036089866732557617,37.8682,1.5782746621674006,True,True,S2B_MSIL1C_20210408T100549_N0500_R022_T34VCM_20230512T121936,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-13,2021,pre_2023,L1C,NDCI,-0.07255278310940494,16.1616,1.2084843537636758,True,True,S2A_MSIL1C_20210413T101021_N0500_R022_T34VCM_20230513T062335,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-13,2021,pre_2023,L1C,MCI,-0.00017833333333333243,16.1616,1.2084843537636758,True,True,S2A_MSIL1C_20210413T101021_N0500_R022_T34VCM_20230513T062335,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-13,2021,pre_2023,L2A,NDCI,-0.14666666666666664,16.1616,1.2084843537636758,True,True,S2A_MSIL2A_20210413T101021_N0500_R022_T34VCM_20230513T131428,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-13,2021,pre_2023,L2A,MCI,-2.0000000000000052e-05,16.1616,1.2084843537636758,True,True,S2A_MSIL2A_20210413T101021_N0500_R022_T34VCM_20230513T131428,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-13,2021,pre_2023,ACOLITE,NDCI,-0.06729122332326216,16.1616,1.2084843537636758,True,True,S2A_MSIL1C_20210413T101021_N0500_R022_T34VCM_20230513T062335,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-13,2021,pre_2023,ACOLITE,MCI,-0.00017609354108572006,16.1616,1.2084843537636758,True,True,S2A_MSIL1C_20210413T101021_N0500_R022_T34VCM_20230513T062335,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-18,2021,pre_2023,L1C,NDCI,-0.07001795332136447,2.93683,0.46787880787835734,True,True,S2B_MSIL1C_20210418T100549_N0500_R022_T34VCM_20230524T070538,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-18,2021,pre_2023,L1C,MCI,-0.0010733333333333359,2.93683,0.46787880787835734,True,True,S2B_MSIL1C_20210418T100549_N0500_R022_T34VCM_20230524T070538,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-18,2021,pre_2023,L2A,NDCI,-0.06382978723404253,2.93683,0.46787880787835734,True,True,S2B_MSIL2A_20210418T100549_N0500_R022_T34VCM_20230525T063818,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-18,2021,pre_2023,L2A,MCI,-0.0007400000000000002,2.93683,0.46787880787835734,True,True,S2B_MSIL2A_20210418T100549_N0500_R022_T34VCM_20230525T063818,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-18,2021,pre_2023,ACOLITE,NDCI,-0.04621154765346532,2.93683,0.46787880787835734,True,True,S2B_MSIL1C_20210418T100549_N0500_R022_T34VCM_20230524T070538,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-18,2021,pre_2023,ACOLITE,MCI,-0.0010088446860512098,2.93683,0.46787880787835734,True,True,S2B_MSIL1C_20210418T100549_N0500_R022_T34VCM_20230524T070538,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-21,2021,pre_2023,L1C,NDCI,-0.038297872340425546,4.2086,0.624137650849502,True,True,S2B_MSIL1C_20210421T101549_N0500_R065_T34VCM_20230517T212537,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-21,2021,pre_2023,L1C,MCI,-0.0009149999999999991,4.2086,0.624137650849502,True,True,S2B_MSIL1C_20210421T101549_N0500_R065_T34VCM_20230517T212537,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-21,2021,pre_2023,L2A,NDCI,0.023255813953488313,4.2086,0.624137650849502,True,True,S2B_MSIL2A_20210421T101549_N0500_R065_T34VCM_20230518T200516,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-21,2021,pre_2023,L2A,MCI,-1.3333333333332212e-05,4.2086,0.624137650849502,True,True,S2B_MSIL2A_20210421T101549_N0500_R065_T34VCM_20230518T200516,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-21,2021,pre_2023,ACOLITE,NDCI,0.0955681329790744,4.2086,0.624137650849502,True,True,S2B_MSIL1C_20210421T101549_N0500_R065_T34VCM_20230517T212537,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-21,2021,pre_2023,ACOLITE,MCI,-0.000591557938605547,4.2086,0.624137650849502,True,True,S2B_MSIL1C_20210421T101549_N0500_R065_T34VCM_20230517T212537,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-23,2021,pre_2023,L1C,NDCI,-0.055206149545772215,3.53719,0.5486583885496544,True,True,S2A_MSIL1C_20210423T101021_N0500_R022_T34VCM_20230512T034455,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-23,2021,pre_2023,L1C,MCI,-8.333333333332416e-06,3.53719,0.5486583885496544,True,True,S2A_MSIL1C_20210423T101021_N0500_R022_T34VCM_20230512T034455,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-23,2021,pre_2023,L2A,NDCI,-0.08333333333333333,3.53719,0.5486583885496544,True,True,S2A_MSIL2A_20210423T101021_N0500_R022_T34VCM_20230512T140300,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-23,2021,pre_2023,L2A,MCI,0.00098,3.53719,0.5486583885496544,True,True,S2A_MSIL2A_20210423T101021_N0500_R022_T34VCM_20230512T140300,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-23,2021,pre_2023,ACOLITE,NDCI,-0.030876600283038968,3.53719,0.5486583885496544,True,True,S2A_MSIL1C_20210423T101021_N0500_R022_T34VCM_20230512T034455,9
erken_s2_chlf_matchup_analysis_v1.0,2021-04-23,2021,pre_2023,ACOLITE,MCI,-0.00011118886371453557,3.53719,0.5486583885496544,True,True,S2A_MSIL1C_20210423T101021_N0500_R022_T34VCM_20230512T034455,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-08,2021,pre_2023,L1C,NDCI,-0.08251748251748249,2.13323,0.32903768261577215,True,True,S2B_MSIL1C_20210508T100549_N0500_R022_T34VCM_20230207T033128,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-08,2021,pre_2023,L1C,MCI,-0.0003633333333333301,2.13323,0.32903768261577215,True,True,S2B_MSIL1C_20210508T100549_N0500_R022_T34VCM_20230207T033128,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-08,2021,pre_2023,L2A,NDCI,-0.1428571428571429,2.13323,0.32903768261577215,True,True,S2B_MSIL2A_20210508T100549_N0500_R022_T34VCM_20230207T093304,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-08,2021,pre_2023,L2A,MCI,0.0004933333333333343,2.13323,0.32903768261577215,True,True,S2B_MSIL2A_20210508T100549_N0500_R022_T34VCM_20230207T093304,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-08,2021,pre_2023,ACOLITE,NDCI,-0.10031831703616742,2.13323,0.32903768261577215,True,True,S2B_MSIL1C_20210508T100549_N0500_R022_T34VCM_20230207T033128,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-08,2021,pre_2023,ACOLITE,MCI,-0.00017360867932438885,2.13323,0.32903768261577215,True,True,S2B_MSIL1C_20210508T100549_N0500_R022_T34VCM_20230207T033128,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-13,2021,pre_2023,L1C,NDCI,-0.05706521739130429,2.07928,0.31791297623235926,True,True,S2A_MSIL1C_20210513T101021_N0500_R022_T34VCM_20230208T105956,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-13,2021,pre_2023,L1C,MCI,-0.0020483333333333326,2.07928,0.31791297623235926,True,True,S2A_MSIL1C_20210513T101021_N0500_R022_T34VCM_20230208T105956,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-13,2021,pre_2023,L2A,NDCI,-0.03448275862068963,2.07928,0.31791297623235926,True,True,S2A_MSIL2A_20210513T101021_N0500_R022_T34VCM_20230208T230237,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-13,2021,pre_2023,L2A,MCI,-0.0004666666666666656,2.07928,0.31791297623235926,True,True,S2A_MSIL2A_20210513T101021_N0500_R022_T34VCM_20230208T230237,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-13,2021,pre_2023,ACOLITE,NDCI,-0.0223556127130976,2.07928,0.31791297623235926,True,True,S2A_MSIL1C_20210513T101021_N0500_R022_T34VCM_20230208T105956,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-13,2021,pre_2023,ACOLITE,MCI,-0.0018845015826324625,2.07928,0.31791297623235926,True,True,S2A_MSIL1C_20210513T101021_N0500_R022_T34VCM_20230208T105956,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-18,2021,pre_2023,L1C,NDCI,-0.07216494845360823,2.2734,0.35667585565863685,True,True,S2B_MSIL1C_20210518T100559_N0500_R022_T34VCM_20230222T092744,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-18,2021,pre_2023,L1C,MCI,-0.0010533333333333332,2.2734,0.35667585565863685,True,True,S2B_MSIL1C_20210518T100559_N0500_R022_T34VCM_20230222T092744,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-18,2021,pre_2023,L2A,NDCI,-0.03191489361702127,2.2734,0.35667585565863685,True,True,S2B_MSIL2A_20210518T100559_N0500_R022_T34VCM_20230222T190943,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-18,2021,pre_2023,L2A,MCI,0.0005733333333333337,2.2734,0.35667585565863685,True,True,S2B_MSIL2A_20210518T100559_N0500_R022_T34VCM_20230222T190943,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-18,2021,pre_2023,ACOLITE,NDCI,-0.06053146833284697,2.2734,0.35667585565863685,True,True,S2B_MSIL1C_20210518T100559_N0500_R022_T34VCM_20230222T092744,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-18,2021,pre_2023,ACOLITE,MCI,-0.00089527318874995,2.2734,0.35667585565863685,True,True,S2B_MSIL1C_20210518T100559_N0500_R022_T34VCM_20230222T092744,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-28,2021,pre_2023,L1C,NDCI,-0.10040160642570282,1.58319,0.1995330380461577,True,True,S2B_MSIL1C_20210528T100559_N0500_R022_T34VCM_20230227T022353,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-28,2021,pre_2023,L1C,MCI,-0.0011050000000000018,1.58319,0.1995330380461577,True,True,S2B_MSIL1C_20210528T100559_N0500_R022_T34VCM_20230227T022353,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-28,2021,pre_2023,L2A,NDCI,-0.18012422360248445,1.58319,0.1995330380461577,True,True,S2B_MSIL2A_20210528T100559_N0500_R022_T34VCM_20230227T082312,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-28,2021,pre_2023,L2A,MCI,0.0005266666666666675,1.58319,0.1995330380461577,True,True,S2B_MSIL2A_20210528T100559_N0500_R022_T34VCM_20230227T082312,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-28,2021,pre_2023,ACOLITE,NDCI,-0.2185247417379361,1.58319,0.1995330380461577,True,True,S2B_MSIL1C_20210528T100559_N0500_R022_T34VCM_20230227T022353,9
erken_s2_chlf_matchup_analysis_v1.0,2021-05-28,2021,pre_2023,ACOLITE,MCI,-0.0007110028217236202,1.58319,0.1995330380461577,True,True,S2B_MSIL1C_20210528T100559_N0500_R022_T34VCM_20230227T022353,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-02,2021,pre_2023,L1C,NDCI,-0.07423580786026202,2.02507,0.3064400399399726,True,True,S2A_MSIL1C_20210602T101031_N0500_R022_T34VCM_20230312T040328,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-02,2021,pre_2023,L1C,MCI,-0.0008400000000000005,2.02507,0.3064400399399726,True,True,S2A_MSIL1C_20210602T101031_N0500_R022_T34VCM_20230312T040328,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-02,2021,pre_2023,L2A,NDCI,-0.013698630136986337,2.02507,0.3064400399399726,True,True,S2A_MSIL2A_20210602T101031_N0500_R022_T34VCM_20230313T040411,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-02,2021,pre_2023,L2A,MCI,0.0006466666666666665,2.02507,0.3064400399399726,True,True,S2A_MSIL2A_20210602T101031_N0500_R022_T34VCM_20230313T040411,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-02,2021,pre_2023,ACOLITE,NDCI,0.02564105173742364,2.02507,0.3064400399399726,True,True,S2A_MSIL1C_20210602T101031_N0500_R022_T34VCM_20230312T040328,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-02,2021,pre_2023,ACOLITE,MCI,-0.00025850556169946994,2.02507,0.3064400399399726,True,True,S2A_MSIL1C_20210602T101031_N0500_R022_T34VCM_20230312T040328,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-05,2021,pre_2023,L1C,NDCI,-0.06306306306306306,1.60936,0.206653202909192,True,True,S2A_MSIL1C_20210605T102021_N0500_R065_T34VCM_20230129T173124,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-05,2021,pre_2023,L1C,MCI,-0.0019200000000000016,1.60936,0.206653202909192,True,True,S2A_MSIL1C_20210605T102021_N0500_R065_T34VCM_20230129T173124,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-05,2021,pre_2023,L2A,NDCI,-0.005405405405405373,1.60936,0.206653202909192,True,True,S2A_MSIL2A_20210605T102021_N0500_R065_T34VCM_20230130T074617,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-05,2021,pre_2023,L2A,MCI,-9.99999999999994e-05,1.60936,0.206653202909192,True,True,S2A_MSIL2A_20210605T102021_N0500_R065_T34VCM_20230130T074617,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-05,2021,pre_2023,ACOLITE,NDCI,0.05732807122765423,1.60936,0.206653202909192,True,True,S2A_MSIL1C_20210605T102021_N0500_R065_T34VCM_20230129T173124,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-05,2021,pre_2023,ACOLITE,MCI,-0.001549675346662601,1.60936,0.206653202909192,True,True,S2A_MSIL1C_20210605T102021_N0500_R065_T34VCM_20230129T173124,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-07,2021,pre_2023,L1C,NDCI,-0.06618181818181826,1.84397,0.26575385113168803,True,True,S2B_MSIL1C_20210607T100559_N0500_R022_T34VCM_20230313T212809,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-07,2021,pre_2023,L1C,MCI,-0.003563333333333335,1.84397,0.26575385113168803,True,True,S2B_MSIL1C_20210607T100559_N0500_R022_T34VCM_20230313T212809,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-07,2021,pre_2023,L2A,NDCI,-0.028806584362139957,1.84397,0.26575385113168803,True,True,S2B_MSIL2A_20210607T100559_N0500_R022_T34VCM_20230314T071412,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-07,2021,pre_2023,L2A,MCI,-0.0008600000000000014,1.84397,0.26575385113168803,True,True,S2B_MSIL2A_20210607T100559_N0500_R022_T34VCM_20230314T071412,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-07,2021,pre_2023,ACOLITE,NDCI,-0.019653422614977,1.84397,0.26575385113168803,True,True,S2B_MSIL1C_20210607T100559_N0500_R022_T34VCM_20230313T212809,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-07,2021,pre_2023,ACOLITE,MCI,-0.003670804326732953,1.84397,0.26575385113168803,True,True,S2B_MSIL1C_20210607T100559_N0500_R022_T34VCM_20230313T212809,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-10,2021,pre_2023,L1C,NDCI,-0.050952936600544535,1.86602,0.270916294203134,True,False,S2B_MSIL1C_20210610T101559_N0500_R065_T34VCM_20230321T010521,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-10,2021,pre_2023,L1C,MCI,-0.0020349999999999986,1.86602,0.270916294203134,True,False,S2B_MSIL1C_20210610T101559_N0500_R065_T34VCM_20230321T010521,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-10,2021,pre_2023,L2A,NDCI,0.0033003300330032804,1.86602,0.270916294203134,True,False,S2B_MSIL2A_20210610T101559_N0500_R065_T34VCM_20230321T102457,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-10,2021,pre_2023,L2A,MCI,1.9999999999999185e-05,1.86602,0.270916294203134,True,False,S2B_MSIL2A_20210610T101559_N0500_R065_T34VCM_20230321T102457,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-12,2021,pre_2023,L1C,NDCI,-0.06400550584996552,1.57359,0.1968915870240037,True,True,S2A_MSIL1C_20210612T101031_N0500_R022_T34VCM_20230316T020649,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-12,2021,pre_2023,L1C,MCI,-0.001444999999999995,1.57359,0.1968915870240037,True,True,S2A_MSIL1C_20210612T101031_N0500_R022_T34VCM_20230316T020649,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-12,2021,pre_2023,L2A,NDCI,-0.0318840579710145,1.57359,0.1968915870240037,True,True,S2A_MSIL2A_20210612T101031_N0500_R022_T34VCM_20230316T113702,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-12,2021,pre_2023,L2A,MCI,0.0009533333333333338,1.57359,0.1968915870240037,True,True,S2A_MSIL2A_20210612T101031_N0500_R022_T34VCM_20230316T113702,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-12,2021,pre_2023,ACOLITE,NDCI,-0.060187319605218725,1.57359,0.1968915870240037,True,True,S2A_MSIL1C_20210612T101031_N0500_R022_T34VCM_20230316T020649,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-12,2021,pre_2023,ACOLITE,MCI,-0.0011183843637506165,1.57359,0.1968915870240037,True,True,S2A_MSIL1C_20210612T101031_N0500_R022_T34VCM_20230316T020649,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-15,2021,pre_2023,L1C,NDCI,-0.05934065934065941,1.66338,0.22099147534752697,True,True,S2A_MSIL1C_20210615T102021_N0500_R065_T34VCM_20230215T145621,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-15,2021,pre_2023,L1C,MCI,-0.0014483333333333293,1.66338,0.22099147534752697,True,True,S2A_MSIL1C_20210615T102021_N0500_R065_T34VCM_20230215T145621,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-15,2021,pre_2023,L2A,NDCI,-0.02590673575129536,1.66338,0.22099147534752697,True,True,S2A_MSIL2A_20210615T102021_N0500_R065_T34VCM_20230216T024207,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-15,2021,pre_2023,L2A,MCI,-0.00024666666666666587,1.66338,0.22099147534752697,True,True,S2A_MSIL2A_20210615T102021_N0500_R065_T34VCM_20230216T024207,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-15,2021,pre_2023,ACOLITE,NDCI,-0.008153253813057128,1.66338,0.22099147534752697,True,True,S2A_MSIL1C_20210615T102021_N0500_R065_T34VCM_20230215T145621,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-15,2021,pre_2023,ACOLITE,MCI,-0.0009247199942668295,1.66338,0.22099147534752697,True,True,S2A_MSIL1C_20210615T102021_N0500_R065_T34VCM_20230215T145621,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-20,2021,pre_2023,L1C,NDCI,-0.054794520547945154,1.7517,0.24345972997094975,True,True,S2B_MSIL1C_20210620T101559_N0500_R065_T34VCM_20230308T041343,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-20,2021,pre_2023,L1C,MCI,-0.0028800000000000006,1.7517,0.24345972997094975,True,True,S2B_MSIL1C_20210620T101559_N0500_R065_T34VCM_20230308T041343,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-20,2021,pre_2023,L2A,NDCI,0.012853470437018007,1.7517,0.24345972997094975,True,True,S2B_MSIL2A_20210620T101559_N0500_R065_T34VCM_20230308T092944,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-20,2021,pre_2023,L2A,MCI,-0.00014000000000000123,1.7517,0.24345972997094975,True,True,S2B_MSIL2A_20210620T101559_N0500_R065_T34VCM_20230308T092944,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-20,2021,pre_2023,ACOLITE,NDCI,0.0047556563885720144,1.7517,0.24345972997094975,True,True,S2B_MSIL1C_20210620T101559_N0500_R065_T34VCM_20230308T041343,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-20,2021,pre_2023,ACOLITE,MCI,-0.0028828519706924766,1.7517,0.24345972997094975,True,True,S2B_MSIL1C_20210620T101559_N0500_R065_T34VCM_20230308T041343,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-27,2021,pre_2023,L1C,NDCI,0.0020905923344948334,1.90951,0.28092193709186986,True,False,S2B_MSIL1C_20210627T100559_N0500_R022_T34VCM_20230318T171149,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-27,2021,pre_2023,L1C,MCI,-0.00972,1.90951,0.28092193709186986,True,False,S2B_MSIL1C_20210627T100559_N0500_R022_T34VCM_20230318T171149,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-27,2021,pre_2023,L2A,NDCI,0.07741935483870965,1.90951,0.28092193709186986,True,False,S2B_MSIL2A_20210627T100559_N0500_R022_T34VCM_20230318T220525,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-27,2021,pre_2023,L2A,MCI,-0.0037133333333333254,1.90951,0.28092193709186986,True,False,S2B_MSIL2A_20210627T100559_N0500_R022_T34VCM_20230318T220525,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-30,2021,pre_2023,L1C,NDCI,-0.05362365940851475,3.94116,0.5956240663567461,True,True,S2B_MSIL1C_20210630T101559_N0500_R065_T34VCM_20230319T094526,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-30,2021,pre_2023,L1C,MCI,-0.002704999999999992,3.94116,0.5956240663567461,True,True,S2B_MSIL1C_20210630T101559_N0500_R065_T34VCM_20230319T094526,9
erken_s2_chlf_matchup_analysis_v1.0,2021-06-30,2021,pre_2023,L2A,NDCI,0.012704174228675187,3.94116,0.5956240663567461,True,True,S2B_MSIL2A_20210630T101559_N0500_R065_T34VCM_20230319T172945,9
