date,year,n_products_on_date,n_products_passing,s2_date_usable,all_product_ids,product_pass_status,date_rescued_by_alternate_product,selected_product_id,selected_platform,selected_acquisition_datetime,selected_processing_baseline,selected_central_scl,selected_water_pixel_count_3x3,selected_bad_pixel_count_3x3,selected_persistent_nonwater_pixel_count_3x3,selected_class2_pixel_count_3x3,selected_water_fraction_3x3,selected_bad_scl_fraction_3x3,selected_persistent_nonwater_fraction_3x3,qc_rule_id,mask_version,reason_if_unusable
2020-11-22,2020,1,1,True,S2B_MSIL2A_20201122T102339_N0500_R065_T34VCM_20230402T194726,S2B_MSIL2A_20201122T102339_N0500_R065_T34VCM_20230402T194726=pass,False,S2B_MSIL2A_20201122T102339_N0500_R065_T34VCM_20230402T194726,S2B,2020-11-22T10:23:39Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-11-24,2020,1,0,False,S2A_MSIL2A_20201124T101341_N0500_R022_T34VCM_20230321T060842,S2A_MSIL2A_20201124T101341_N0500_R022_T34VCM_20230321T060842=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-11-27,2020,1,0,False,S2A_MSIL2A_20201127T102401_N0500_R065_T34VCM_20230321T035651,S2A_MSIL2A_20201127T102401_N0500_R065_T34VCM_20230321T035651=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-11-29,2020,1,0,False,S2B_MSIL2A_20201129T101359_N0500_R022_T34VCM_20230304T164441,S2B_MSIL2A_20201129T101359_N0500_R022_T34VCM_20230304T164441=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-12-12,2020,1,0,False,S2B_MSIL2A_20201212T102329_N0500_R065_T34VCM_20230224T165018,S2B_MSIL2A_20201212T102329_N0500_R065_T34VCM_20230224T165018=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-12-19,2020,1,0,False,S2B_MSIL2A_20201219T101329_N0500_R022_T34VCM_20230310T022818,S2B_MSIL2A_20201219T101329_N0500_R022_T34VCM_20230310T022818=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-12-22,2020,1,0,False,S2B_MSIL2A_20201222T102339_N0500_R065_T34VCM_20230401T015223,S2B_MSIL2A_20201222T102339_N0500_R065_T34VCM_20230401T015223=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-12-29,2020,1,0,False,S2B_MSIL2A_20201229T101329_N0500_R022_T34VCM_20230303T213307,S2B_MSIL2A_20201229T101329_N0500_R022_T34VCM_20230303T213307=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-01-01,2021,1,0,False,S2B_MSIL2A_20210101T102329_N0500_R065_T34VCM_20230303T150233,S2B_MSIL2A_20210101T102329_N0500_R065_T34VCM_20230303T150233=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-01-08,2021,1,0,False,S2B_MSIL2A_20210108T101319_N0500_R022_T34VCM_20230531T013440,S2B_MSIL2A_20210108T101319_N0500_R022_T34VCM_20230531T013440=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-01-11,2021,1,0,False,S2B_MSIL2A_20210111T102309_N0500_R065_T34VCM_20230531T054303,S2B_MSIL2A_20210111T102309_N0500_R065_T34VCM_20230531T054303=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-01-13,2021,1,0,False,S2A_MSIL2A_20210113T101401_N0500_R022_T34VCM_20230519T203312,S2A_MSIL2A_20210113T101401_N0500_R022_T34VCM_20230519T203312=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-01-16,2021,1,0,False,S2A_MSIL2A_20210116T102351_N0500_R065_T34VCM_20230519T212741,S2A_MSIL2A_20210116T102351_N0500_R065_T34VCM_20230519T212741=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-01-18,2021,1,0,False,S2B_MSIL2A_20210118T101249_N0500_R022_T34VCM_20230603T144847,S2B_MSIL2A_20210118T101249_N0500_R022_T34VCM_20230603T144847=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-01-21,2021,1,0,False,S2B_MSIL2A_20210121T102239_N0500_R065_T34VCM_20230611T160909,S2B_MSIL2A_20210121T102239_N0500_R065_T34VCM_20230611T160909=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-01-23,2021,1,0,False,S2A_MSIL2A_20210123T101321_N0500_R022_T34VCM_20230520T013036,S2A_MSIL2A_20210123T101321_N0500_R022_T34VCM_20230520T013036=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-01-26,2021,1,0,False,S2A_MSIL2A_20210126T102311_N0500_R065_T34VCM_20230519T205104,S2A_MSIL2A_20210126T102311_N0500_R065_T34VCM_20230519T205104=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-01-28,2021,1,0,False,S2B_MSIL2A_20210128T101159_N0500_R022_T34VCM_20230603T105911,S2B_MSIL2A_20210128T101159_N0500_R022_T34VCM_20230603T105911=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-01-31,2021,1,0,False,S2B_MSIL2A_20210131T102149_N0500_R065_T34VCM_20230610T224755,S2B_MSIL2A_20210131T102149_N0500_R065_T34VCM_20230610T224755=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-02-02,2021,1,0,False,S2A_MSIL2A_20210202T101231_N0500_R022_T34VCM_20230518T092429,S2A_MSIL2A_20210202T101231_N0500_R022_T34VCM_20230518T092429=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-02-05,2021,1,0,False,S2A_MSIL2A_20210205T102221_N0500_R065_T34VCM_20230609T200355,S2A_MSIL2A_20210205T102221_N0500_R065_T34VCM_20230609T200355=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-02-07,2021,1,0,False,S2B_MSIL2A_20210207T101109_N0500_R022_T34VCM_20230608T125646,S2B_MSIL2A_20210207T101109_N0500_R022_T34VCM_20230608T125646=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-02-10,2021,1,0,False,S2B_MSIL2A_20210210T102049_N0500_R065_T34VCM_20230608T103136,S2B_MSIL2A_20210210T102049_N0500_R065_T34VCM_20230608T103136=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-02-12,2021,1,0,False,S2A_MSIL2A_20210212T101131_N0500_R022_T34VCM_20230531T163920,S2A_MSIL2A_20210212T101131_N0500_R022_T34VCM_20230531T163920=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-02-15,2021,1,0,False,S2A_MSIL2A_20210215T102121_N0500_R065_T34VCM_20230519T044454,S2A_MSIL2A_20210215T102121_N0500_R065_T34VCM_20230519T044454=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-02-17,2021,1,0,False,S2B_MSIL2A_20210217T101029_N0500_R022_T34VCM_20230521T165636,S2B_MSIL2A_20210217T101029_N0500_R022_T34VCM_20230521T165636=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-02-20,2021,1,0,False,S2B_MSIL2A_20210220T101939_N0500_R065_T34VCM_20230521T090113,S2B_MSIL2A_20210220T101939_N0500_R065_T34VCM_20230521T090113=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-02-22,2021,1,0,False,S2A_MSIL2A_20210222T101021_N0500_R022_T34VCM_20230520T055503,S2A_MSIL2A_20210222T101021_N0500_R022_T34VCM_20230520T055503=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-02-25,2021,1,0,False,S2A_MSIL2A_20210225T102021_N0500_R065_T34VCM_20230530T040103,S2A_MSIL2A_20210225T102021_N0500_R065_T34VCM_20230530T040103=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-02-27,2021,1,1,True,S2B_MSIL2A_20210227T101029_N0500_R022_T34VCM_20230602T214212,S2B_MSIL2A_20210227T101029_N0500_R022_T34VCM_20230602T214212=pass,False,S2B_MSIL2A_20210227T101029_N0500_R022_T34VCM_20230602T214212,S2B,2021-02-27T10:10:29Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-03-02,2021,1,0,False,S2B_MSIL2A_20210302T101839_N0500_R065_T34VCM_20230606T023553,S2B_MSIL2A_20210302T101839_N0500_R065_T34VCM_20230606T023553=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-03-04,2021,1,0,False,S2A_MSIL2A_20210304T101021_N0500_R022_T34VCM_20230525T092000,S2A_MSIL2A_20210304T101021_N0500_R022_T34VCM_20230525T092000=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-03-07,2021,1,0,False,S2A_MSIL2A_20210307T102021_N0500_R065_T34VCM_20230525T123149,S2A_MSIL2A_20210307T102021_N0500_R065_T34VCM_20230525T123149=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-03-09,2021,1,0,False,S2B_MSIL2A_20210309T100739_N0500_R022_T34VCM_20230529T132635,S2B_MSIL2A_20210309T100739_N0500_R022_T34VCM_20230529T132635=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-03-12,2021,1,0,False,S2B_MSIL2A_20210312T101729_N0500_R065_T34VCM_20230601T004244,S2B_MSIL2A_20210312T101729_N0500_R065_T34VCM_20230601T004244=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-03-14,2021,1,0,False,S2A_MSIL2A_20210314T101021_N0500_R022_T34VCM_20230527T210220,S2A_MSIL2A_20210314T101021_N0500_R022_T34VCM_20230527T210220=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-03-17,2021,1,0,False,S2A_MSIL2A_20210317T102021_N0500_R065_T34VCM_20230523T205710,S2A_MSIL2A_20210317T102021_N0500_R065_T34VCM_20230523T205710=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-03-19,2021,1,1,True,S2B_MSIL2A_20210319T100649_N0500_R022_T34VCM_20230520T034739,S2B_MSIL2A_20210319T100649_N0500_R022_T34VCM_20230520T034739=pass,False,S2B_MSIL2A_20210319T100649_N0500_R022_T34VCM_20230520T034739,S2B,2021-03-19T10:06:49Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-03-22,2021,1,1,True,S2B_MSIL2A_20210322T101649_N0500_R065_T34VCM_20230605T043412,S2B_MSIL2A_20210322T101649_N0500_R065_T34VCM_20230605T043412=pass,False,S2B_MSIL2A_20210322T101649_N0500_R065_T34VCM_20230605T043412,S2B,2021-03-22T10:16:49Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-03-24,2021,1,0,False,S2A_MSIL2A_20210324T101021_N0500_R022_T34VCM_20230520T030551,S2A_MSIL2A_20210324T101021_N0500_R022_T34VCM_20230520T030551=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-03-27,2021,1,0,False,S2A_MSIL2A_20210327T102021_N0500_R065_T34VCM_20230511T104611,S2A_MSIL2A_20210327T102021_N0500_R065_T34VCM_20230511T104611=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-03-29,2021,1,0,False,S2B_MSIL2A_20210329T100609_N0500_R022_T34VCM_20230601T085603,S2B_MSIL2A_20210329T100609_N0500_R022_T34VCM_20230601T085603=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-04-01,2021,1,0,False,S2B_MSIL2A_20210401T101559_N0500_R065_T34VCM_20230520T032614,S2B_MSIL2A_20210401T101559_N0500_R065_T34VCM_20230520T032614=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-04-03,2021,1,1,True,S2A_MSIL2A_20210403T101021_N0500_R022_T34VCM_20230512T004623,S2A_MSIL2A_20210403T101021_N0500_R022_T34VCM_20230512T004623=pass,False,S2A_MSIL2A_20210403T101021_N0500_R022_T34VCM_20230512T004623,S2A,2021-04-03T10:10:21Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-04-06,2021,1,0,False,S2A_MSIL2A_20210406T102021_N0500_R065_T34VCM_20230514T030227,S2A_MSIL2A_20210406T102021_N0500_R065_T34VCM_20230514T030227=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-04-08,2021,1,1,True,S2B_MSIL2A_20210408T100549_N0500_R022_T34VCM_20230513T124455,S2B_MSIL2A_20210408T100549_N0500_R022_T34VCM_20230513T124455=pass,False,S2B_MSIL2A_20210408T100549_N0500_R022_T34VCM_20230513T124455,S2B,2021-04-08T10:05:49Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-04-11,2021,1,0,False,S2B_MSIL2A_20210411T101559_N0500_R065_T34VCM_20230517T043437,S2B_MSIL2A_20210411T101559_N0500_R065_T34VCM_20230517T043437=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-04-13,2021,1,1,True,S2A_MSIL2A_20210413T101021_N0500_R022_T34VCM_20230513T131428,S2A_MSIL2A_20210413T101021_N0500_R022_T34VCM_20230513T131428=pass,False,S2A_MSIL2A_20210413T101021_N0500_R022_T34VCM_20230513T131428,S2A,2021-04-13T10:10:21Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-04-16,2021,1,0,False,S2A_MSIL2A_20210416T102021_N0500_R065_T34VCM_20230510T040946,S2A_MSIL2A_20210416T102021_N0500_R065_T34VCM_20230510T040946=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-04-18,2021,1,1,True,S2B_MSIL2A_20210418T100549_N0500_R022_T34VCM_20230525T063818,S2B_MSIL2A_20210418T100549_N0500_R022_T34VCM_20230525T063818=pass,False,S2B_MSIL2A_20210418T100549_N0500_R022_T34VCM_20230525T063818,S2B,2021-04-18T10:05:49Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-04-21,2021,1,1,True,S2B_MSIL2A_20210421T101549_N0500_R065_T34VCM_20230518T200516,S2B_MSIL2A_20210421T101549_N0500_R065_T34VCM_20230518T200516=pass,False,S2B_MSIL2A_20210421T101549_N0500_R065_T34VCM_20230518T200516,S2B,2021-04-21T10:15:49Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-04-23,2021,1,1,True,S2A_MSIL2A_20210423T101021_N0500_R022_T34VCM_20230512T140300,S2A_MSIL2A_20210423T101021_N0500_R022_T34VCM_20230512T140300=pass,False,S2A_MSIL2A_20210423T101021_N0500_R022_T34VCM_20230512T140300,S2A,2021-04-23T10:10:21Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-04-26,2021,1,0,False,S2A_MSIL2A_20210426T102021_N0500_R065_T34VCM_20230510T054413,S2A_MSIL2A_20210426T102021_N0500_R065_T34VCM_20230510T054413=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-04-28,2021,1,0,False,S2B_MSIL2A_20210428T100549_N0500_R022_T34VCM_20230513T014806,S2B_MSIL2A_20210428T100549_N0500_R022_T34VCM_20230513T014806=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-05-01,2021,1,0,False,S2B_MSIL2A_20210501T101559_N0500_R065_T34VCM_20230226T142818,S2B_MSIL2A_20210501T101559_N0500_R065_T34VCM_20230226T142818=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-05-03,2021,1,0,False,S2A_MSIL2A_20210503T101021_N0500_R022_T34VCM_20230207T103751,S2A_MSIL2A_20210503T101021_N0500_R022_T34VCM_20230207T103751=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-05-06,2021,1,0,False,S2A_MSIL2A_20210506T102021_N0500_R065_T34VCM_20230304T114604,S2A_MSIL2A_20210506T102021_N0500_R065_T34VCM_20230304T114604=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-05-08,2021,1,1,True,S2B_MSIL2A_20210508T100549_N0500_R022_T34VCM_20230207T093304,S2B_MSIL2A_20210508T100549_N0500_R022_T34VCM_20230207T093304=pass,False,S2B_MSIL2A_20210508T100549_N0500_R022_T34VCM_20230207T093304,S2B,2021-05-08T10:05:49Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-05-11,2021,1,0,False,S2B_MSIL2A_20210511T101559_N0500_R065_T34VCM_20230306T080813,S2B_MSIL2A_20210511T101559_N0500_R065_T34VCM_20230306T080813=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-05-13,2021,1,1,True,S2A_MSIL2A_20210513T101021_N0500_R022_T34VCM_20230208T230237,S2A_MSIL2A_20210513T101021_N0500_R022_T34VCM_20230208T230237=pass,False,S2A_MSIL2A_20210513T101021_N0500_R022_T34VCM_20230208T230237,S2A,2021-05-13T10:10:21Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-05-16,2021,1,0,False,S2A_MSIL2A_20210516T102021_N0500_R065_T34VCM_20230825T012842,S2A_MSIL2A_20210516T102021_N0500_R065_T34VCM_20230825T012842=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-05-18,2021,1,1,True,S2B_MSIL2A_20210518T100559_N0500_R022_T34VCM_20230222T190943,S2B_MSIL2A_20210518T100559_N0500_R022_T34VCM_20230222T190943=pass,False,S2B_MSIL2A_20210518T100559_N0500_R022_T34VCM_20230222T190943,S2B,2021-05-18T10:05:59Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-05-21,2021,1,0,False,S2B_MSIL2A_20210521T101559_N0500_R065_T34VCM_20230224T151553,S2B_MSIL2A_20210521T101559_N0500_R065_T34VCM_20230224T151553=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-05-23,2021,1,0,False,S2A_MSIL2A_20210523T101031_N0500_R022_T34VCM_20230206T045340,S2A_MSIL2A_20210523T101031_N0500_R022_T34VCM_20230206T045340=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-05-26,2021,1,0,False,S2A_MSIL2A_20210526T102021_N0500_R065_T34VCM_20230214T091236,S2A_MSIL2A_20210526T102021_N0500_R065_T34VCM_20230214T091236=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-05-28,2021,1,1,True,S2B_MSIL2A_20210528T100559_N0500_R022_T34VCM_20230227T082312,S2B_MSIL2A_20210528T100559_N0500_R022_T34VCM_20230227T082312=pass,False,S2B_MSIL2A_20210528T100559_N0500_R022_T34VCM_20230227T082312,S2B,2021-05-28T10:05:59Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-05-31,2021,1,0,False,S2B_MSIL2A_20210531T101559_N0500_R065_T34VCM_20230228T192404,S2B_MSIL2A_20210531T101559_N0500_R065_T34VCM_20230228T192404=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2021-06-02,2021,1,1,True,S2A_MSIL2A_20210602T101031_N0500_R022_T34VCM_20230313T040411,S2A_MSIL2A_20210602T101031_N0500_R022_T34VCM_20230313T040411=pass,False,S2A_MSIL2A_20210602T101031_N0500_R022_T34VCM_20230313T040411,S2A,2021-06-02T10:10:31Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-06-05,2021,1,1,True,S2A_MSIL2A_20210605T102021_N0500_R065_T34VCM_20230130T074617,S2A_MSIL2A_20210605T102021_N0500_R065_T34VCM_20230130T074617=pass,False,S2A_MSIL2A_20210605T102021_N0500_R065_T34VCM_20230130T074617,S2A,2021-06-05T10:20:21Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-06-07,2021,1,1,True,S2B_MSIL2A_20210607T100559_N0500_R022_T34VCM_20230314T071412,S2B_MSIL2A_20210607T100559_N0500_R022_T34VCM_20230314T071412=pass,False,S2B_MSIL2A_20210607T100559_N0500_R022_T34VCM_20230314T071412,S2B,2021-06-07T10:05:59Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-06-10,2021,1,1,True,S2B_MSIL2A_20210610T101559_N0500_R065_T34VCM_20230321T102457,S2B_MSIL2A_20210610T101559_N0500_R065_T34VCM_20230321T102457=pass,False,S2B_MSIL2A_20210610T101559_N0500_R065_T34VCM_20230321T102457,S2B,2021-06-10T10:15:59Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-06-12,2021,1,1,True,S2A_MSIL2A_20210612T101031_N0500_R022_T34VCM_20230316T113702,S2A_MSIL2A_20210612T101031_N0500_R022_T34VCM_20230316T113702=pass,False,S2A_MSIL2A_20210612T101031_N0500_R022_T34VCM_20230316T113702,S2A,2021-06-12T10:10:31Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-06-15,2021,1,1,True,S2A_MSIL2A_20210615T102021_N0500_R065_T34VCM_20230216T024207,S2A_MSIL2A_20210615T102021_N0500_R065_T34VCM_20230216T024207=pass,False,S2A_MSIL2A_20210615T102021_N0500_R065_T34VCM_20230216T024207,S2A,2021-06-15T10:20:21Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2021-06-17,2021,1,0,False,S2B_MSIL2A_20210617T100559_N0500_R022_T34VCM_20230321T221728,S2B_MSIL2A_20210617T100559_N0500_R022_T34VCM_20230321T221728=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
