date,year,l2a_representative_status,scl_gate_pass,l2a_product_id,l2a_platform,l2a_sensing_datetime,l2a_tile,l2a_relative_orbit,l2a_processing_baseline,l2a_generation_time,l1c_pairing_status,l1c_product_id,l1c_platform,l1c_sensing_datetime,l1c_tile,l1c_relative_orbit,l1c_processing_baseline,l1c_generation_time,l1c_candidate_count,l1c_candidate_product_ids,pairing_detail
2023-06-25,2023,frozen_representative,True,S2A_MSIL2A_20230625T101601_N0510_R065_T34VCM_20240910T111718,S2A,2023-06-25T10:16:01Z,T34VCM,65,N0510,2024-09-10T11:17:18Z,exact_unique,S2A_MSIL1C_20230625T101601_N0510_R065_T34VCM_20240910T071009,S2A,2023-06-25T10:16:01Z,T34VCM,65,N0510,2024-09-10T07:10:09Z,1,S2A_MSIL1C_20230625T101601_N0510_R065_T34VCM_20240910T071009,
2023-06-27,2023,frozen_representative,True,S2B_MSIL2A_20230627T100559_N0510_R022_T34VCM_20240916T115432,S2B,2023-06-27T10:05:59Z,T34VCM,22,N0510,2024-09-16T11:54:32Z,exact_unique,S2B_MSIL1C_20230627T100559_N0510_R022_T34VCM_20240916T091758,S2B,2023-06-27T10:05:59Z,T34VCM,22,N0510,2024-09-16T09:17:58Z,1,S2B_MSIL1C_20230627T100559_N0510_R022_T34VCM_20240916T091758,
2023-06-30,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-07-02,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-07-05,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-07-07,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-07-10,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-07-12,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-07-15,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-07-17,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-07-20,2023,frozen_representative,True,S2B_MSIL2A_20230720T101609_N0510_R065_T34VCM_20240913T185526,S2B,2023-07-20T10:16:09Z,T34VCM,65,N0510,2024-09-13T18:55:26Z,exact_unique,S2B_MSIL1C_20230720T101609_N0510_R065_T34VCM_20240913T121651,S2B,2023-07-20T10:16:09Z,T34VCM,65,N0510,2024-09-13T12:16:51Z,1,S2B_MSIL1C_20230720T101609_N0510_R065_T34VCM_20240913T121651,
2023-07-22,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-07-25,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-07-27,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-07-30,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-08-01,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-08-04,2023,frozen_representative,True,S2A_MSIL2A_20230804T101601_N0510_R065_T34VCM_20241026T195423,S2A,2023-08-04T10:16:01Z,T34VCM,65,N0510,2024-10-26T19:54:23Z,exact_unique,S2A_MSIL1C_20230804T101601_N0510_R065_T34VCM_20241026T163427,S2A,2023-08-04T10:16:01Z,T34VCM,65,N0510,2024-10-26T16:34:27Z,1,S2A_MSIL1C_20230804T101601_N0510_R065_T34VCM_20241026T163427,
2023-08-06,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-08-09,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-08-11,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-08-14,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-08-16,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-08-19,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-08-21,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-08-24,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-08-26,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-08-29,2023,frozen_representative,True,S2B_MSIL2A_20230829T101609_N0510_R065_T34VCM_20241018T022739,S2B,2023-08-29T10:16:09Z,T34VCM,65,N0510,2024-10-18T02:27:39Z,exact_unique,S2B_MSIL1C_20230829T101609_N0510_R065_T34VCM_20241017T204632,S2B,2023-08-29T10:16:09Z,T34VCM,65,N0510,2024-10-17T20:46:32Z,1,S2B_MSIL1C_20230829T101609_N0510_R065_T34VCM_20241017T204632,
2023-08-31,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-09-03,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-09-05,2023,frozen_representative,True,S2B_MSIL2A_20230905T100559_N0510_R022_T34VCM_20241102T142635,S2B,2023-09-05T10:05:59Z,T34VCM,22,N0510,2024-11-02T14:26:35Z,exact_unique,S2B_MSIL1C_20230905T100559_N0510_R022_T34VCM_20241102T083926,S2B,2023-09-05T10:05:59Z,T34VCM,22,N0510,2024-11-02T08:39:26Z,1,S2B_MSIL1C_20230905T100559_N0510_R022_T34VCM_20241102T083926,
2023-09-08,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-09-10,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-09-13,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-09-15,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-09-18,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-09-20,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-09-23,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-09-25,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-09-28,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-09-30,2023,frozen_representative,True,S2A_MSIL2A_20230930T100811_N0510_R022_T34VCM_20241106T092217,S2A,2023-09-30T10:08:11Z,T34VCM,22,N0510,2024-11-06T09:22:17Z,exact_unique,S2A_MSIL1C_20230930T100811_N0510_R022_T34VCM_20241106T053902,S2A,2023-09-30T10:08:11Z,T34VCM,22,N0510,2024-11-06T05:39:02Z,1,S2A_MSIL1C_20230930T100811_N0510_R022_T34VCM_20241106T053902,
2023-10-03,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-10-05,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-10-08,2023,frozen_representative,True,S2B_MSIL2A_20231008T101829_N0510_R065_T34VCM_20241103T082727,S2B,2023-10-08T10:18:29Z,T34VCM,65,N0510,2024-11-03T08:27:27Z,exact_unique,S2B_MSIL1C_20231008T101829_N0510_R065_T34VCM_20241103T024817,S2B,2023-10-08T10:18:29Z,T34VCM,65,N0510,2024-11-03T02:48:17Z,1,S2B_MSIL1C_20231008T101829_N0510_R065_T34VCM_20241103T024817,
2023-10-10,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-10-13,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-10-15,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-10-18,2023,frozen_representative,True,S2B_MSIL2A_20231018T101939_N0509_R065_T34VCM_20231018T130027,S2B,2023-10-18T10:19:39Z,T34VCM,65,N0509,2023-10-18T13:00:27Z,exact_unique,S2B_MSIL1C_20231018T101939_N0509_R065_T34VCM_20231018T122519,S2B,2023-10-18T10:19:39Z,T34VCM,65,N0509,2023-10-18T12:25:19Z,1,S2B_MSIL1C_20231018T101939_N0509_R065_T34VCM_20231018T122519,
2023-10-20,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-10-23,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-10-25,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-10-28,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-10-30,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-11-02,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-11-04,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-11-07,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-11-09,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-11-12,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-11-14,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-11-17,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-11-19,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-11-22,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-11-24,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-11-27,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-11-29,2023,frozen_representative,True,S2A_MSIL2A_20231129T101351_N0510_R022_T34VCM_20241110T221337,S2A,2023-11-29T10:13:51Z,T34VCM,22,N0510,2024-11-10T22:13:37Z,exact_unique,S2A_MSIL1C_20231129T101351_N0510_R022_T34VCM_20241110T182604,S2A,2023-11-29T10:13:51Z,T34VCM,22,N0510,2024-11-10T18:26:04Z,1,S2A_MSIL1C_20231129T101351_N0510_R022_T34VCM_20241110T182604,
2023-12-07,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-12-14,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-12-17,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-12-24,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2023-12-27,2023,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-01-03,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-01-06,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-01-13,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-01-16,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-01-18,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-01-21,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-01-23,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-01-26,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-01-28,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-01-31,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-02-02,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-02-05,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-02-07,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-02-10,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-02-12,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-02-15,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-02-17,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-02-20,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-02-22,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-02-25,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-02-27,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-03-01,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-03-03,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-03-06,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2024-03-08,2024,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
